scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,crispr,-1,Uzzi,1,field_entropy_z,1432,0.08626307834990729
domain,crispr,-1,Uzzi,1,cross_community_adoption_z,1432,-0.07412997018899233
domain,crispr,-1,Uzzi,1,path_shortening_z,1432,0.11585489226707973
domain,crispr,-1,Uzzi,1,modularity_shock_z,1432,-0.00523851249838206
domain,crispr,-1,Uzzi,1,partition_change_z,1432,-0.13894984280326317
domain,crispr,-1,Uzzi,1,boundary_mixing_z,1432,0.04349405040212773
domain,crispr,-1,Uzzi,1,post_perturbation_concentration_z,1432,-0.022774381502846587
domain,crispr,-1,Uzzi,1,hub_formation_z,1432,-0.052242023547257065
domain,crispr,-1,RTD,1,RGPM,1432,0.19548759205615476
domain,crispr,-1,RTD,1,RGPM_v3_balanced,1432,0.15884108430993502
domain,crispr,-1,RTD,1,RGPM_mahalanobis_debug,1432,0.20011760766323042
domain,crispr,-1,RTD,1,RGPM_breadth_component,1432,0.03955665914156897
domain,crispr,-1,RTD,1,RGPM_boundary_component,1432,0.18277503336858097
domain,crispr,-1,RTD,1,RGPM_consolidation_component,1432,-0.0647041806656409
domain,crispr,-1,RTD,1,community_reach_z,1432,-0.046229527548639286
domain,crispr,-1,RTD,1,field_entropy_z,1432,0.0041726487524255005
domain,crispr,-1,RTD,1,cross_community_adoption_z,1432,0.08214114461225036
domain,crispr,-1,RTD,1,path_shortening_z,1432,0.36727551236055056
domain,crispr,-1,RTD,1,modularity_shock_z,1432,-0.03362778515734676
domain,crispr,-1,RTD,1,partition_change_z,1432,0.4068761078040955
domain,crispr,-1,RTD,1,boundary_mixing_z,1432,-0.3301898229314221
domain,crispr,-1,RTD,1,post_perturbation_concentration_z,1432,-0.10209354757127866
domain,crispr,-1,RTD,1,hub_formation_z,1432,0.044982903845545145
domain,crispr,-1,BurtIP,1,RGPM,1432,-0.0479298529916502
domain,crispr,-1,BurtIP,1,RGPM_v3_balanced,1432,-0.06326454578035343
domain,crispr,-1,BurtIP,1,RGPM_mahalanobis_debug,1432,-0.0706602969727861
domain,crispr,-1,BurtIP,1,RGPM_breadth_component,1432,-0.07527236424600606
domain,crispr,-1,BurtIP,1,RGPM_boundary_component,1432,-0.05483972884582758
domain,crispr,-1,BurtIP,1,RGPM_consolidation_component,1432,-0.049439079445309966
domain,crispr,-1,BurtIP,1,community_reach_z,1432,0.04150515109129616
domain,crispr,-1,BurtIP,1,field_entropy_z,1432,0.06031642781962971
domain,crispr,-1,BurtIP,1,cross_community_adoption_z,1432,-0.07740963485486764
domain,crispr,-1,BurtIP,1,path_shortening_z,1432,0.14078909033164902
domain,crispr,-1,BurtIP,1,modularity_shock_z,1432,-0.01169541331298633
domain,crispr,-1,BurtIP,1,partition_change_z,1432,-0.06184351917359446
domain,crispr,-1,BurtIP,1,boundary_mixing_z,1432,-0.03750173945586303
domain,crispr,-1,BurtIP,1,post_perturbation_concentration_z,1432,-0.08016942412132053
domain,crispr,-1,BurtIP,1,hub_formation_z,1432,-0.0420662172530769
domain,crispr,-1,PDE,1,RGPM,1432,0.20084928559622203
domain,crispr,-1,PDE,1,RGPM_v3_balanced,1432,0.14621687528919552
domain,crispr,-1,PDE,1,RGPM_mahalanobis_debug,1432,0.17626960636126726
domain,crispr,-1,PDE,1,RGPM_breadth_component,1432,0.04000452053379618
domain,crispr,-1,PDE,1,RGPM_boundary_component,1432,0.16334732032353658
domain,crispr,-1,PDE,1,RGPM_consolidation_component,1432,-0.058819959881199736
domain,crispr,-1,PDE,1,community_reach_z,1432,-0.034461290747054375
domain,crispr,-1,PDE,1,field_entropy_z,1432,0.008234970558051589
domain,crispr,-1,PDE,1,cross_community_adoption_z,1432,0.08661442345343322
domain,crispr,-1,PDE,1,path_shortening_z,1432,0.4246679270421188
domain,crispr,-1,PDE,1,modularity_shock_z,1432,-0.04570558085262683
domain,crispr,-1,PDE,1,partition_change_z,1432,0.3964071836951456
domain,crispr,-1,PDE,1,boundary_mixing_z,1432,-0.3212653726202441
domain,crispr,-1,PDE,1,post_perturbation_concentration_z,1432,-0.09775222843200564
domain,crispr,-1,PDE,1,hub_formation_z,1432,0.04021407961862715
domain,graphene_2d_materials,-1,B,1,RGPM,325,0.23549236983556807
domain,graphene_2d_materials,-1,B,1,RGPM_v3_balanced,325,0.2198903218312994
domain,graphene_2d_materials,-1,B,1,RGPM_mahalanobis_debug,325,0.22245284198611365
domain,graphene_2d_materials,-1,B,1,RGPM_breadth_component,325,0.007009246452273242
domain,graphene_2d_materials,-1,B,1,RGPM_boundary_component,325,0.30238190006981464
domain,graphene_2d_materials,-1,B,1,RGPM_consolidation_component,325,-0.16748887971442863
domain,graphene_2d_materials,-1,B,1,community_reach_z,325,-0.09523304581455154
domain,graphene_2d_materials,-1,B,1,field_entropy_z,325,-0.07636176432216273
domain,graphene_2d_materials,-1,B,1,cross_community_adoption_z,325,-0.02941882564462082
domain,graphene_2d_materials,-1,B,1,path_shortening_z,325,0.2849303320350293
domain,graphene_2d_materials,-1,B,1,modularity_shock_z,325,0.34626204828389057
domain,graphene_2d_materials,-1,B,1,partition_change_z,325,0.03017859685896468
domain,graphene_2d_materials,-1,B,1,boundary_mixing_z,325,0.2762670490856915
domain,graphene_2d_materials,-1,B,1,post_perturbation_concentration_z,325,-0.20995016578683157
domain,graphene_2d_materials,-1,B,1,hub_formation_z,325,-0.08926501903841144
domain,graphene_2d_materials,-1,RS,1,RGPM,325,0.42051552014482446
domain,graphene_2d_materials,-1,RS,1,RGPM_v3_balanced,325,0.3514456520896516
domain,graphene_2d_materials,-1,RS,1,RGPM_mahalanobis_debug,325,0.47550075481295695
domain,graphene_2d_materials,-1,RS,1,RGPM_breadth_component,325,0.276922643872143
domain,graphene_2d_materials,-1,RS,1,RGPM_boundary_component,325,0.34475474385311417
domain,graphene_2d_materials,-1,RS,1,RGPM_consolidation_component,325,-0.28797613652010523
domain,graphene_2d_materials,-1,RS,1,community_reach_z,325,0.010559573717782393
domain,graphene_2d_materials,-1,RS,1,field_entropy_z,325,0.08309188335830735
domain,graphene_2d_materials,-1,RS,1,cross_community_adoption_z,325,0.20107350314446712
domain,graphene_2d_materials,-1,RS,1,path_shortening_z,325,0.607057070049927
domain,graphene_2d_materials,-1,RS,1,modularity_shock_z,325,0.07293177130324734
domain,graphene_2d_materials,-1,RS,1,partition_change_z,325,0.3109108822895991
domain,graphene_2d_materials,-1,RS,1,boundary_mixing_z,325,-0.12833678452803474
domain,graphene_2d_materials,-1,RS,1,post_perturbation_concentration_z,325,-0.29757951632688134
domain,graphene_2d_materials,-1,RS,1,hub_formation_z,325,0.04662623102413333
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM,325,0.11289527734407408
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_v3_balanced,325,0.1353548163193306
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_mahalanobis_debug,325,-0.10093594914462535
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_breadth_component,325,-0.07565016760272185
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_boundary_component,325,0.22735784147825178
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_consolidation_component,325,-0.03542217835375859
domain,graphene_2d_materials,-1,DeltaQ0,1,community_reach_z,325,-0.053034261058000305
domain,graphene_2d_materials,-1,DeltaQ0,1,field_entropy_z,325,-0.009600156218935072
domain,graphene_2d_materials,-1,DeltaQ0,1,cross_community_adoption_z,325,-0.07981530045011746
domain,graphene_2d_materials,-1,DeltaQ0,1,path_shortening_z,325,-0.06633898646770066
domain,graphene_2d_materials,-1,DeltaQ0,1,modularity_shock_z,325,0.7254884853184765
domain,graphene_2d_materials,-1,DeltaQ0,1,partition_change_z,325,-0.14156164202453944
domain,graphene_2d_materials,-1,DeltaQ0,1,boundary_mixing_z,325,0.6971813699218686
domain,graphene_2d_materials,-1,DeltaQ0,1,post_perturbation_concentration_z,325,-0.059935765765669724
domain,graphene_2d_materials,-1,DeltaQ0,1,hub_formation_z,325,-0.06732638077548327
domain,graphene_2d_materials,-1,Uzzi,1,RGPM,325,0.20120832574047456
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_v3_balanced,325,0.21360851184340765
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_mahalanobis_debug,325,0.1499509807967505
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_breadth_component,325,0.18576841127413554
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_boundary_component,325,0.22008275447151351
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_consolidation_component,325,-0.15458299489294175
domain,graphene_2d_materials,-1,Uzzi,1,community_reach_z,325,0.08643810661996938
domain,graphene_2d_materials,-1,Uzzi,1,field_entropy_z,325,0.07609878080624194
domain,graphene_2d_materials,-1,Uzzi,1,cross_community_adoption_z,325,0.10719969036791717
