scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,autophagy_in_disease_and_therapy,-1,B,1,RGPM_bridging_component,1577,-0.019461594427266908
domain,autophagy_in_disease_and_therapy,-1,B,1,RGPM_reconfiguration_component,1577,0.019435542888725243
domain,autophagy_in_disease_and_therapy,-1,B,1,community_reach_z,1577,-0.10902710605600127
domain,autophagy_in_disease_and_therapy,-1,B,1,field_entropy_z,1577,-0.045527715002644194
domain,autophagy_in_disease_and_therapy,-1,B,1,cross_community_adoption_z,1577,-0.03996142646203855
domain,autophagy_in_disease_and_therapy,-1,B,1,path_shortening_z,1577,0.08245680410843052
domain,autophagy_in_disease_and_therapy,-1,B,1,modularity_shock_z,1577,0.030357204651623625
domain,autophagy_in_disease_and_therapy,-1,B,1,partition_change_z,1577,-0.019600497109144983
domain,autophagy_in_disease_and_therapy,-1,B,1,boundary_mixing_z,1577,-0.02034353653929312
domain,autophagy_in_disease_and_therapy,-1,B,1,post_perturbation_concentration_z,1577,0.0541351458514164
domain,autophagy_in_disease_and_therapy,-1,B,1,hub_formation_z,1577,0.012853675467141633
domain,autophagy_in_disease_and_therapy,-1,RS,1,RGPM,1577,0.137485820392885
domain,autophagy_in_disease_and_therapy,-1,RS,1,RGPM_v3_balanced,1577,0.13815311300665703
domain,autophagy_in_disease_and_therapy,-1,RS,1,RGPM_mahalanobis_debug,1577,0.14726330649217048
domain,autophagy_in_disease_and_therapy,-1,RS,1,RGPM_expansion_component,1577,0.09173262715065295
domain,autophagy_in_disease_and_therapy,-1,RS,1,RGPM_bridging_component,1577,0.09626042138320522
domain,autophagy_in_disease_and_therapy,-1,RS,1,RGPM_reconfiguration_component,1577,-0.06006832339022566
domain,autophagy_in_disease_and_therapy,-1,RS,1,community_reach_z,1577,0.07862681285488005
domain,autophagy_in_disease_and_therapy,-1,RS,1,field_entropy_z,1577,0.08957146341733266
domain,autophagy_in_disease_and_therapy,-1,RS,1,cross_community_adoption_z,1577,0.09569375574936312
domain,autophagy_in_disease_and_therapy,-1,RS,1,path_shortening_z,1577,0.16429819242457358
domain,autophagy_in_disease_and_therapy,-1,RS,1,modularity_shock_z,1577,-0.06934384132920778
domain,autophagy_in_disease_and_therapy,-1,RS,1,partition_change_z,1577,0.3845119377253916
domain,autophagy_in_disease_and_therapy,-1,RS,1,boundary_mixing_z,1577,-0.3032301298505216
domain,autophagy_in_disease_and_therapy,-1,RS,1,post_perturbation_concentration_z,1577,-0.09695831408714202
domain,autophagy_in_disease_and_therapy,-1,RS,1,hub_formation_z,1577,-0.009887892929490735
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,RGPM,1577,0.2575289554024115
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,RGPM_v3_balanced,1577,0.2511515426196192
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,RGPM_mahalanobis_debug,1577,0.270277951273577
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,RGPM_expansion_component,1577,0.06836576401823305
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,RGPM_bridging_component,1577,0.1419246262097459
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,RGPM_reconfiguration_component,1577,0.4313213983458407
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,community_reach_z,1577,0.07120103343765949
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,field_entropy_z,1577,0.09257362913636419
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,cross_community_adoption_z,1577,0.1377481350946275
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,path_shortening_z,1577,0.04498420901468352
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,modularity_shock_z,1577,0.42135723656836216
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,partition_change_z,1577,-0.025224783352488612
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,boundary_mixing_z,1577,0.45011850105618845
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,post_perturbation_concentration_z,1577,-0.11088254704024622
domain,autophagy_in_disease_and_therapy,-1,DeltaQ0,1,hub_formation_z,1577,-0.006668976819807541
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,RGPM,1577,-0.0954098559751274
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,RGPM_v3_balanced,1577,-0.05426057723246758
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,RGPM_mahalanobis_debug,1577,-0.04044023992113454
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,RGPM_expansion_component,1577,-0.04020418643449737
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,RGPM_bridging_component,1577,-0.041601289232840434
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,RGPM_reconfiguration_component,1577,0.1206200949935311
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,community_reach_z,1577,-0.055100309081883674
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,field_entropy_z,1577,-0.049084418805393895
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,cross_community_adoption_z,1577,-0.05487533055035595
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,path_shortening_z,1577,-0.03848300193361306
