paper_id,domain,year,primary_field,is_landmark,n_controls,control_tier,community_reach_control_mad,community_reach_scale_used,community_reach_scale_floor_used,community_reach_mad_zero,community_reach_z_clipped,field_entropy_control_mad,field_entropy_scale_used,field_entropy_scale_floor_used,field_entropy_mad_zero,field_entropy_z_clipped,cross_community_adoption_control_mad,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,cross_community_adoption_mad_zero,cross_community_adoption_z_clipped,path_shortening_control_mad,path_shortening_scale_used,path_shortening_scale_floor_used,path_shortening_mad_zero,path_shortening_z_clipped,modularity_shock_control_mad,modularity_shock_scale_used,modularity_shock_scale_floor_used,modularity_shock_mad_zero,modularity_shock_z_clipped,partition_change_control_mad,partition_change_scale_used,partition_change_scale_floor_used,partition_change_mad_zero,partition_change_z_clipped,boundary_mixing_control_mad,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,boundary_mixing_mad_zero,boundary_mixing_z_clipped,post_perturbation_concentration_control_mad,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,post_perturbation_concentration_mad_zero,post_perturbation_concentration_z_clipped,hub_formation_control_mad,hub_formation_scale_used,hub_formation_scale_floor_used,hub_formation_mad_zero,hub_formation_z_clipped,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped
https://openalex.org/W2010187315,theoretical_and_computational_physics,1974,Nuclear and High Energy Physics,0,63,field_all_years,2.9652,2.9652,0,0,0,1.4827318040026374e-12,0.001,1,1,1,0.49420000000000003,0.49420000000000003,0,0,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.41462590104846214,0.41462590104846214,0,0,0,0.13741258084971464,0.13741258084971464,0,0,0,0.31968516740740743,0.31968516740740743,0,0,0,0.0,0.02,1,1,0,4,4,1
https://openalex.org/W2023405651,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,6
https://openalex.org/W2037383013,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,3
https://openalex.org/W2050661346,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,5
https://openalex.org/W2052047034,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,7
https://openalex.org/W2056999179,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,2
https://openalex.org/W2059776475,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,0,9,9,2
https://openalex.org/W2065448116,theoretical_and_computational_physics,1974,Statistical and Nonlinear Physics,0,20974,all_non_landmark,0.0,0.001,1,1,1,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,3
https://openalex.org/W2071880442,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,5
https://openalex.org/W2086784096,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,2
https://openalex.org/W2093756830,theoretical_and_computational_physics,1974,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,5
https://openalex.org/W1964473349,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,4
https://openalex.org/W1967229646,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,4
https://openalex.org/W1987169841,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,5
https://openalex.org/W1989993687,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,5
https://openalex.org/W1993581736,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,0,9,9,2
https://openalex.org/W2011853676,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,0,9,9,4
https://openalex.org/W2013430102,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,5
https://openalex.org/W2013592291,theoretical_and_computational_physics,1975,"Atomic and Molecular Physics, and Optics",0,2139,field_all_years,0.0,0.001,1,1,1,0.0,0.001,1,1,0,0.0,0.02,1,1,0,0.0,0.001,1,1,0,0.0,0.001,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,9,9,4
https://openalex.org/W2021853744,theoretical_and_computational_physics,1975,"Atomic and Molecular Physics, and Optics",0,2139,field_all_years,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,0,9,9,4
https://openalex.org/W2027477815,theoretical_and_computational_physics,1975,Condensed Matter Physics,0,812,field_all_years,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.001,1,1,0,0.0,0.001,1,1,0,0.0,0.02,1,1,1,0.0,0.02,1,1,0,0.0,0.02,1,1,0,0.0,0.02,1,1,0,9,9,2
