scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,crispr,-1,PDE,1,RGPM_v3_balanced,20986,0.1137576637896679
domain,crispr,-1,PDE,1,RGPM_mahalanobis_debug,20986,0.10713770472277023
domain,crispr,-1,PDE,1,RGPM_expansion_component,20986,0.07892699638231943
domain,crispr,-1,PDE,1,RGPM_bridging_component,20986,0.09322952885372787
domain,crispr,-1,PDE,1,RGPM_reconfiguration_component,20986,-0.0015287597188622106
domain,crispr,-1,PDE,1,community_reach_z,20986,0.06074014710606403
domain,crispr,-1,PDE,1,field_entropy_z,20986,0.1170451907066287
domain,crispr,-1,PDE,1,cross_community_adoption_z,20986,0.10983672673520542
domain,crispr,-1,PDE,1,path_shortening_z,20986,0.16325017880737452
domain,crispr,-1,PDE,1,modularity_shock_z,20986,-0.0005805892525690911
domain,crispr,-1,PDE,1,partition_change_z,20986,0.28465900118104226
domain,crispr,-1,PDE,1,boundary_mixing_z,20986,-0.16716120928123693
domain,crispr,-1,PDE,1,post_perturbation_concentration_z,20986,-0.12032169402560049
domain,crispr,-1,PDE,1,hub_formation_z,20986,-0.0019645958557204793
domain,graphene_2d_materials,-1,B,1,RGPM,20986,0.04460260645883164
domain,graphene_2d_materials,-1,B,1,RGPM_v3_balanced,20986,-0.018251683372556237
domain,graphene_2d_materials,-1,B,1,RGPM_mahalanobis_debug,20986,0.005825714169616535
domain,graphene_2d_materials,-1,B,1,RGPM_expansion_component,20986,-0.06217926364831466
domain,graphene_2d_materials,-1,B,1,RGPM_bridging_component,20986,-0.05690953927309477
domain,graphene_2d_materials,-1,B,1,RGPM_reconfiguration_component,20986,0.06540984094201152
domain,graphene_2d_materials,-1,B,1,community_reach_z,20986,-0.075024795449726
domain,graphene_2d_materials,-1,B,1,field_entropy_z,20986,-0.0161395895807878
domain,graphene_2d_materials,-1,B,1,cross_community_adoption_z,20986,-0.04896685646651195
domain,graphene_2d_materials,-1,B,1,path_shortening_z,20986,-0.03215598016684829
domain,graphene_2d_materials,-1,B,1,modularity_shock_z,20986,0.06697267128698686
domain,graphene_2d_materials,-1,B,1,partition_change_z,20986,-0.05919168063018256
domain,graphene_2d_materials,-1,B,1,boundary_mixing_z,20986,0.08521326131461983
domain,graphene_2d_materials,-1,B,1,post_perturbation_concentration_z,20986,0.01314174336567731
domain,graphene_2d_materials,-1,B,1,hub_formation_z,20986,-0.0013697039870947487
domain,graphene_2d_materials,-1,RS,1,RGPM,20986,0.05458947409252943
domain,graphene_2d_materials,-1,RS,1,RGPM_v3_balanced,20986,0.11301776333297867
domain,graphene_2d_materials,-1,RS,1,RGPM_mahalanobis_debug,20986,0.10509617312395289
domain,graphene_2d_materials,-1,RS,1,RGPM_expansion_component,20986,0.07823485621408446
domain,graphene_2d_materials,-1,RS,1,RGPM_bridging_component,20986,0.0933983192416263
domain,graphene_2d_materials,-1,RS,1,RGPM_reconfiguration_component,20986,-0.0007429802584987743
domain,graphene_2d_materials,-1,RS,1,community_reach_z,20986,0.06103040409642203
domain,graphene_2d_materials,-1,RS,1,field_entropy_z,20986,0.11657744927716225
domain,graphene_2d_materials,-1,RS,1,cross_community_adoption_z,20986,0.11256112801234881
domain,graphene_2d_materials,-1,RS,1,path_shortening_z,20986,0.15958195854803167
domain,graphene_2d_materials,-1,RS,1,modularity_shock_z,20986,0.0006236376596498892
domain,graphene_2d_materials,-1,RS,1,partition_change_z,20986,0.2870455571177333
domain,graphene_2d_materials,-1,RS,1,boundary_mixing_z,20986,-0.16211849485989546
domain,graphene_2d_materials,-1,RS,1,post_perturbation_concentration_z,20986,-0.12105681402470717
domain,graphene_2d_materials,-1,RS,1,hub_formation_z,20986,-0.0016749465509498548
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM,20986,0.08167341813672217
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_v3_balanced,20986,0.1863047041131742
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_mahalanobis_debug,20986,0.1370072941323364
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_expansion_component,20986,-0.00417259873262907
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_bridging_component,20986,0.03538411899020179
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_reconfiguration_component,20986,0.37231864026269645
domain,graphene_2d_materials,-1,DeltaQ0,1,community_reach_z,20986,-0.010987768361170814
domain,graphene_2d_materials,-1,DeltaQ0,1,field_entropy_z,20986,-0.0012066358671505815
domain,graphene_2d_materials,-1,DeltaQ0,1,cross_community_adoption_z,20986,0.015969734854248463
domain,graphene_2d_materials,-1,DeltaQ0,1,path_shortening_z,20986,-0.018692362792206083
domain,graphene_2d_materials,-1,DeltaQ0,1,modularity_shock_z,20986,0.3672497015264202
domain,graphene_2d_materials,-1,DeltaQ0,1,partition_change_z,20986,-0.0718539526845987
domain,graphene_2d_materials,-1,DeltaQ0,1,boundary_mixing_z,20986,0.41301999127791195
domain,graphene_2d_materials,-1,DeltaQ0,1,post_perturbation_concentration_z,20986,0.008474135258146547
domain,graphene_2d_materials,-1,DeltaQ0,1,hub_formation_z,20986,-0.019283433378099627
domain,graphene_2d_materials,-1,Uzzi,1,RGPM,20986,-0.10113404971684863
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_v3_balanced,20986,-0.16403447586219544
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_mahalanobis_debug,20986,-0.18340139416546158
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_expansion_component,20986,-0.10905289235021502
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_bridging_component,20986,-0.12975115076365626
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_reconfiguration_component,20986,-0.06575772337704221
domain,graphene_2d_materials,-1,Uzzi,1,community_reach_z,20986,-0.04337899171329921
domain,graphene_2d_materials,-1,Uzzi,1,field_entropy_z,20986,-0.05051940936719524
domain,graphene_2d_materials,-1,Uzzi,1,cross_community_adoption_z,20986,-0.06636798986569831
domain,graphene_2d_materials,-1,Uzzi,1,path_shortening_z,20986,-0.06357714124822841
domain,graphene_2d_materials,-1,Uzzi,1,modularity_shock_z,20986,-0.04331033713032178
domain,graphene_2d_materials,-1,Uzzi,1,partition_change_z,20986,-0.15056272811562052
domain,graphene_2d_materials,-1,Uzzi,1,boundary_mixing_z,20986,0.1314049552562968
domain,graphene_2d_materials,-1,Uzzi,1,post_perturbation_concentration_z,20986,0.04377920371259609
domain,graphene_2d_materials,-1,Uzzi,1,hub_formation_z,20986,0.017110680315681085
domain,graphene_2d_materials,-1,RTD,1,RGPM,20986,0.15925126809892665
domain,graphene_2d_materials,-1,RTD,1,RGPM_v3_balanced,20986,0.1820027531460948
domain,graphene_2d_materials,-1,RTD,1,RGPM_mahalanobis_debug,20986,0.19523490632797663
domain,graphene_2d_materials,-1,RTD,1,RGPM_expansion_component,20986,0.11641016382111634
domain,graphene_2d_materials,-1,RTD,1,RGPM_bridging_component,20986,0.14187746312805552
domain,graphene_2d_materials,-1,RTD,1,RGPM_reconfiguration_component,20986,0.03894554025107275
domain,graphene_2d_materials,-1,RTD,1,community_reach_z,20986,0.05761107899888744
