w_B,w_RS,w_DeltaQ0,w_Uzzi,w_RTD,w_BurtIP,w_PDE,cv_spearman,cv_spearman_delta_vs_equal
0.00878614,0.02751167,0.23917384,0.02171137,0.00769475,0.45654514,0.23857708,0.13440477518665528,-0.054860094169211504
0.35907046,0.043083,0.15796131,0.06412891,0.15745377,0.16160821,0.05669434,0.13101075918645294,-0.05825411016941384
0.00319671,0.02406369,0.14287046,0.08000297,0.06991964,0.31850194,0.36144459,0.174449714564593,-0.014815154791273794
0.29779993,0.09947555,0.07757444,0.0818972,0.15827088,0.25389041,0.03109159,0.12210968390641902,-0.06715518544944776
1.27e-06,0.00059751,0.10122542,0.10555709,0.37285317,0.24522928,0.17453626,0.20702411338057225,0.017759244024705467
0.04428525,0.0573492,0.20136326,0.00302254,0.12611612,0.40962507,0.15823857,0.15091701099979327,-0.038347858356073516
0.10569692,0.06729521,0.08928891,0.06240585,0.18416526,0.08979213,0.40135572,0.1895932640027945,0.00032839464692771547
0.02456019,0.04243048,0.61927195,0.01540495,0.04302792,0.03624468,0.21905983,0.10151518972216309,-0.0877496796337037
0.00041654,0.24165621,0.04818415,0.37143988,0.24768928,0.02225209,0.06836183,0.16243971981646138,-0.026825149539405402
0.02436885,0.18331446,0.09731092,0.07538002,0.16775921,0.06967788,0.38218867,0.16832171819405262,-0.020943151161814166
0.69962965,0.14395016,0.0716197,0.00260589,0.04863834,0.02039918,0.01315708,0.08788545053322137,-0.10137941882264541
0.04291098,0.01276044,0.33358331,0.4052657,0.00236525,0.01231445,0.19079987,0.1243612939618587,-0.06490357539400808
0.10551774,0.01331953,0.04846532,0.24536503,0.16217729,0.36992842,0.05522667,0.11507356773717059,-0.07419130161869619
0.03024567,0.01418889,0.15136701,0.05841408,0.64743621,0.01750587,0.08084227,0.2075270474916997,0.01826217813583292
0.09926959,0.07405768,0.38431676,0.00449497,0.27824488,0.04282246,0.11679367,0.20144368806162777,0.012178818705760985
0.03443497,0.434209,0.09667527,0.08971944,0.04596612,0.10920584,0.18978936,0.16386293191361015,-0.025401937442256634
0.03482389,0.05664789,0.1290178,0.08267462,0.31785714,0.08172241,0.29725625,0.19902682556086876,0.009761956205001976
0.10925915,0.12903314,0.06226491,0.12301617,0.28774722,0.27517156,0.01350785,0.1740246750486898,-0.01524019430717699
0.11826708,0.1422232,0.00731939,0.03062467,0.12335598,0.51223022,0.06597947,0.10679554518024915,-0.08246932417561763
0.07043764,0.14527773,0.09252889,0.27170472,0.15002508,0.16697649,0.10304945,0.18495597595782126,-0.004308893398045521
0.00053602,0.12371457,0.36027438,0.0360153,0.02673973,0.32203838,0.13068163,0.15235787258706093,-0.03690699676880585
0.13435595,0.05723713,0.13612908,0.14491158,0.05896178,0.32235332,0.14605116,0.12997353563521177,-0.05929133372065501
0.07526536,0.1749456,0.13141444,0.1644736,0.31826907,0.09929467,0.03633726,0.2149190478809655,0.025654178525098714
0.26065238,0.11212646,0.05118579,0.13799878,0.00438098,0.31595198,0.11770363,0.0978897592237079,-0.09137511013215888
0.06545245,0.11492244,0.09984984,0.45280885,0.01041686,0.10097147,0.15557808,0.15726139642027578,-0.032003472935591
0.57115256,0.15014737,0.00045996,0.04230356,0.0646669,0.05208886,0.11918079,0.10590733420997556,-0.08335753514589123
0.43941639,0.31182632,0.04937691,0.01185374,0.03593601,0.06789288,0.08369775,0.13778122189509184,-0.05148364746077494
0.02775173,0.35183592,0.20768481,0.14672266,0.03513623,0.18623321,0.04463544,0.18658958868073097,-0.0026752806751358105
0.20284143,0.16546143,0.00404907,0.19221717,0.30988085,0.11301722,0.01253283,0.18376781087503877,-0.005497058480828015
0.0541738,0.1679228,0.09414347,0.04870352,0.53229946,0.07169154,0.03106543,0.20424906458445977,0.014984195228592984
0.22813092,0.01058274,0.42547884,0.1006848,0.01440383,0.17715788,0.04356098,0.1280147918192876,-0.061250077536579184
0.01200931,0.16259115,0.08422675,0.18689409,0.37184589,0.03712782,0.14530499,0.18413240311775902,-0.005132466238107758
0.06359627,0.10947294,0.10554245,0.00975148,0.46753958,0.10337707,0.14072021,0.2069771776611195,0.017712308305252722
0.07576899,0.14268408,0.34366532,0.14157703,0.0723438,0.14484102,0.07911976,0.16480951219811366,-0.024455357157753127
0.0322341,0.25597424,0.16688496,0.04552469,0.11600015,0.12082103,0.26256084,0.1887072972773392,-0.0005575720785275795
0.06476069,0.13208509,0.12048303,0.20651826,0.02657783,0.3459328,0.10364229,0.1304037449446304,-0.05886112441123639
0.17120007,0.04505924,0.00181585,0.28522612,0.07346431,0.40506382,0.01817059,0.07583098405171881,-0.11343388530414797
0.01454091,0.11993363,0.40306397,0.01022332,0.09384038,0.24977842,0.10861938,0.1599473227013118,-0.029317546654554993
0.34730299,0.17939629,0.02283394,0.22267514,0.10255701,0.00285435,0.12238029,0.156322536935423,-0.03294233242044378
0.19699941,0.02458767,0.26882202,0.07680496,0.01793771,0.05484789,0.36000034,0.18389334713273292,-0.005371522223133862
0.06999692,0.00144303,0.27509819,0.20843299,0.0085918,0.00530123,0.43113585,0.17237575839927663,-0.016889110956590153
0.06635318,0.07755549,0.14022973,0.21634902,0.04428017,0.44419212,0.0110403,0.09952799004775073,-0.08973687930811605
0.18687261,0.20138449,0.01006474,0.06404919,0.01348959,0.21620566,0.30793372,0.149837713110282,-0.039427156245584793
0.12480244,0.03206303,0.22185508,0.04398094,0.16542824,0.07282578,0.33904448,0.20832974865097983,0.019064879295113052
0.00782691,0.14957265,0.34646486,0.17741428,0.27464305,0.03350511,0.01057315,0.18140759172640897,-0.007857277629457815
0.0401691,0.2512934,0.09366364,0.29004352,0.30393283,0.01666891,0.0042286,0.19294534286330156,0.0036804735074347783
0.0706751,0.02896609,0.14941875,0.15162292,0.12224251,0.21094191,0.26613273,0.1854437324976763,-0.0038211368581904936
0.07423381,0.03917362,0.09295552,0.02166145,0.02261232,0.66778118,0.08158211,0.07832199931965357,-0.11094287003621321
0.00274435,0.14641849,0.33804267,0.24161265,0.22464701,0.02339641,0.02313842,0.16130411360579125,-0.027960755750075533
0.03182777,0.02725058,0.02715086,0.07356647,0.32541299,0.22199729,0.29279404,0.18956298707374789,0.0002981177178811023
0.1293146,0.08094561,0.34430076,0.0168468,0.16094335,0.03972292,0.22792596,0.19957478784143828,0.010309918485571501
0.0342018,0.09288161,0.02952078,0.13863818,0.17926927,0.26020646,0.26528191,0.1756915861197708,-0.013573283236095995
0.22046819,0.13510886,0.16805874,0.07463155,0.0751251,0.19275011,0.13385745,0.15505849931698695,-0.03420637003887983
0.08020666,0.11135716,0.04303163,0.11004606,0.15338741,0.15749891,0.34447217,0.17846675723664987,-0.010798112119216913
0.07371547,0.00525671,0.04529011,0.41821312,0.03833378,0.2237861,0.19540471,0.12524596057099363,-0.06401890878487315
0.06211984,0.22589249,0.30489104,0.10216703,0.12091561,0.01302356,0.17099044,0.18446373999877455,-0.004801129357092232
0.01966432,0.12446746,0.22730389,0.2731208,0.23120046,0.02568241,0.09856067,0.19004837189502366,0.0007835025391568773
0.08728828,0.21413449,0.14069169,0.01868923,0.23564585,0.04431052,0.25923993,0.19388669909748413,0.004621829741617345
0.02480536,0.10687683,0.15153219,0.21846954,0.0732558,0.20316527,0.22189501,0.18406963883657623,-0.00519523051929055
0.0621385,0.05970638,0.22086007,0.16005927,0.10561393,0.32566034,0.06596151,0.1445648109979552,-0.044700058357911576
0.22075558,0.01784566,0.10078898,0.31770801,0.01659109,0.251913,0.07439768,0.09173958644951431,-0.09752528290635247
0.19262176,0.14363566,0.17792646,0.39259663,0.00384338,0.01849881,0.0708773,0.15571650038156026,-0.03354836897430652
0.02170189,0.07300593,0.2183989,0.25502675,0.00834219,0.25453582,0.16898851,0.1541479315457382,-0.03511693781012859
0.02487698,0.03906116,0.06387354,0.23775513,0.0935615,0.15685805,0.38401364,0.17488589872685043,-0.014378970629016358
0.19324427,0.07373707,0.24465732,0.11418929,0.21462875,0.14589598,0.01364733,0.17370924978737615,-0.015555619568490636
0.06640464,0.0400247,0.10283526,0.21132822,0.13706656,0.24104543,0.20129519,0.17294844513669658,-0.016316424219170206
0.22023316,0.06543328,0.26260771,0.14259792,0.07556304,0.22929768,0.00426721,0.12612846174410247,-0.06313640761176431
0.1356145,0.17277656,0.09878386,0.11927267,0.13557569,0.16322857,0.17474815,0.18447911721623933,-0.004785752139627453
0.06857103,0.40361593,0.03771113,0.11832111,0.09792503,0.21314903,0.06070674,0.16966563623987196,-0.01959923311599482
0.29025687,0.19939822,0.14724651,0.05113359,0.0223548,0.02673462,0.26287539,0.17958940519381805,-0.00967546416204873
0.10412572,0.27693944,0.05457552,0.02802435,0.19782285,0.00968443,0.32882768,0.16675999680965756,-0.022504872546209226
0.27487006,0.00796328,0.32126781,0.08505828,0.15704439,0.05186131,0.10193486,0.1651100338213065,-0.02415483553456027
0.20594999,0.23851762,0.10574889,0.08502082,0.12932371,0.02726551,0.20817345,0.19297448739478618,0.0037096180389193933
0.16796361,0.25375659,0.00323605,0.14493116,0.11833248,0.27323518,0.03854493,0.14032095422689386,-0.04894391512897292
0.19155432,0.04633905,0.01801254,0.16950787,0.07795805,0.31470637,0.1819218,0.1158808261578123,-0.07338404319805449
0.08978301,0.10058062,0.01175348,0.06222807,0.09996437,0.53759975,0.09809071,0.10140647142642414,-0.08785839792944264
0.23442325,0.05780387,0.01561725,0.12200806,0.04621057,0.12113505,0.40280195,0.15811515254936226,-0.031149716806504524
0.18562863,0.12335679,0.08905093,0.27116401,0.17270881,0.12321561,0.03487522,0.16973618625612646,-0.019528683099740318
0.03524758,0.00604847,0.36951959,0.07553265,0.03760173,0.42530785,0.05074212,0.1219979518253745,-0.06726691753049228
0.32121921,0.39765968,0.00804564,0.05657016,0.10629708,0.01538318,0.09482505,0.16887147088250304,-0.020393398473363744
0.0456144,0.05309007,0.02966725,0.22412021,0.14228217,0.33735094,0.16787497,0.1459101977003851,-0.04335467165548168
0.11437761,0.07581034,0.23774045,0.23876305,0.03062885,0.1119915,0.1906882,0.1724155575690823,-0.016849311786784477
0.29735631,0.35788524,0.14575596,0.03311839,0.11371638,0.00538881,0.04677891,0.19159338367932985,0.0023285143234630656
0.14246247,0.57941243,0.00701539,0.03857783,0.04041796,0.18754936,0.00456456,0.15778808164831032,-0.031476787707556464
0.05705822,0.14770556,0.36400241,0.05493859,0.16907211,0.10508308,0.10214003,0.1877001676077254,-0.0015647017481413839
0.24376845,0.0544686,0.07801743,0.18696597,0.14203344,0.06596715,0.22877896,0.17893679669551182,-0.010328072660354959
0.03656222,0.17313986,0.08484838,0.10364914,0.26285545,0.29476276,0.04418218,0.1864032770915172,-0.002861592264349594
0.13653708,0.06588639,0.32091142,0.0676967,0.1553072,0.18851918,0.06514203,0.1655240416957886,-0.02374082766007818
0.04275251,0.00654852,0.01220469,0.17017631,0.2186705,0.4617498,0.08789767,0.12305055227176467,-0.06621431708410211
0.07369852,0.13203479,0.16733035,0.13313541,0.47267662,0.00914768,0.01197664,0.21838268899199018,0.029117819636123393
0.07338503,0.38685132,0.10027283,0.10380316,0.05933783,0.1747265,0.10162334,0.17876888934576057,-0.01049598001010621
0.05231434,0.08435345,0.35031927,0.00477003,0.01212244,0.25642894,0.23969153,0.16055876507955663,-0.02870610427631015
0.15099094,0.03189499,0.14177645,0.01478967,0.29921524,0.10506767,0.25626503,0.21095296934832497,0.021688099992458187
0.06044118,0.05231881,0.17116308,0.21738399,0.00140952,0.2939312,0.20335222,0.14167230436218847,-0.04759256499367831
0.00837168,0.0840623,0.00099595,0.1746276,0.06537662,0.00692773,0.65963812,0.09093520915821014,-0.09832966019765664
0.13109018,0.02764053,0.19740985,0.0013188,0.21286367,0.06438721,0.36528975,0.20925123559379952,0.019986366237932734
0.4296847,0.09932946,0.01822125,0.01746243,0.30454629,0.09116643,0.03958944,0.151002089644525,-0.03826277971134179
0.21543212,0.00963506,0.00250389,0.15010675,0.05003185,0.28138277,0.29090756,0.1203050052402403,-0.06895986411562648
0.04730393,0.17426594,0.17321926,0.03745172,0.23413782,0.23358597,0.10003535,0.20164865902316548,0.012383789667298695
0.20763677,0.19965809,0.19199068,0.20172248,0.08103153,0.04105713,0.07690332,0.18514588409573193,-0.00411898526013485
0.26662134,0.03424291,0.13801436,0.15363721,0.06107071,0.25004641,0.09636706,0.11207550547762907,-0.07718936387823772
0.0105357,0.190507,0.11882912,0.06560131,0.15735644,0.3141087,0.14306173,0.18208609690459537,-0.007178772451271409
0.6713653,0.17270689,0.01334468,0.01577253,0.02232046,0.08320926,0.02128089,0.07921755995437707,-0.11004730940148971
0.00503711,0.15406847,0.21550976,0.04022893,0.15033323,0.07586855,0.35895396,0.1779544751710698,-0.011310394184796985
0.01646981,0.16780129,0.05339372,0.18376068,0.35956931,0.16192217,0.05708302,0.19825381014646146,0.008988940790594674
0.11146328,0.01751461,0.31652158,0.1827983,0.34492777,0.01655694,0.01021753,0.20899099039928415,0.019726121043417366
0.05545287,0.51837784,0.03457693,0.05239801,0.05874078,0.13823936,0.14221421,0.1538377956377623,-0.035427073718104496
0.14277263,0.28942486,0.07761977,0.08926748,0.23079728,0.02806009,0.14205788,0.1931770258684086,0.0039121565125418145
0.05145245,0.08970273,0.15726802,0.02144392,0.00584129,0.18818641,0.48610518,0.18117977310398237,-0.008085096251884416
0.06760106,0.11082026,0.36280655,0.11123335,0.03715194,0.06570594,0.2446809,0.17183665368000323,-0.017428215675863556
0.06334793,0.02902215,0.20300789,0.22046782,0.36538991,0.0741045,0.04465982,0.22572288564653206,0.03645801629066528
0.00863911,0.02126245,0.01130659,0.32634624,0.121006,0.45578718,0.05565243,0.09791361063874551,-0.09135125871712127
0.08286243,0.36626537,0.2461755,0.00965743,0.17355807,0.08947507,0.03200613,0.20628021367424915,0.017015344318382364
0.12608948,0.30630559,0.12321382,0.08006428,0.33715138,0.02139071,0.00578474,0.20914998163744788,0.019885112281581102
0.02226483,0.1293616,0.00931438,0.00147307,0.44192809,0.16808912,0.22756892,0.18263817605482888,-0.006626693301037906
0.14708725,0.02957116,0.0476796,0.23599008,0.33708484,0.07200634,0.13058073,0.2040063998309783,0.014741530475111508
0.03804923,0.15486612,0.22555573,0.13598428,0.15893981,0.28193005,0.00467478,0.1716609674350577,-0.017603901920809073
0.11545733,0.18626876,0.04002663,0.17503316,0.04260498,0.10948195,0.33112719,0.16517599903281105,-0.024088870323055733
0.27745858,0.05405959,0.26721685,0.07408216,0.11639416,0.19271037,0.01807828,0.13353305868954785,-0.05573181066631894
0.09333087,0.14764035,0.04468734,0.07102247,0.39180723,0.22778679,0.02372494,0.19645263056482548,0.007187761208958698
0.19248324,0.34767212,0.06204925,0.04777991,0.16861645,0.09700369,0.08439533,0.1858632800471542,-0.0034015893087125937
0.13831467,0.00968679,0.0684937,0.26278589,0.24417388,0.21568362,0.06086144,0.16069727154970503,-0.02856759780616175
0.04653864,0.18970598,0.03824523,0.51210932,0.00084268,0.02698528,0.18557288,0.1279476061992011,-0.06131726315666569
0.10754321,0.03937318,0.11387864,0.16908931,0.36136046,0.04130048,0.16745472,0.21482765763421882,0.02556278827835204
0.23823663,0.04913961,0.1696267,0.2531798,0.1566268,0.02576201,0.10742846,0.1835753389618695,-0.0056895303939972774
0.31780141,0.04403152,0.00617242,0.25780314,0.04264753,0.04018885,0.29135513,0.1419847620698924,-0.04728010728597437
0.21850998,0.00786534,0.07778254,0.02585658,0.04482705,0.16701655,0.45814197,0.165277546071374,-0.023987323284492795
0.0706209,0.12718456,0.05522952,0.02319401,0.58510123,0.07122725,0.06744253,0.19784257683409673,0.008577707478229946
0.30233457,0.02784464,0.04306373,0.4964617,0.00253564,0.09910868,0.02865103,0.07126563761661407,-0.11799923173925271
0.39923175,0.11892057,0.03078261,0.07128239,0.02969179,0.04899044,0.30110045,0.1450959041047226,-0.04416896525114419
0.00249881,0.09895819,0.02033981,0.27000327,0.30523695,0.03823011,0.26473285,0.1554469615710316,-0.03381790778483518
0.20169919,0.04916753,0.21581006,0.09811597,0.04524916,0.29369713,0.09626096,0.12186067338659133,-0.06740419596927545
0.25481281,0.06553781,0.18826364,0.22757722,0.09071062,0.01444306,0.15865484,0.17774490556143532,-0.01151996379443146
0.11422528,0.09764121,0.21559703,0.09932452,0.16385528,0.2705545,0.03880217,0.1607064629984487,-0.028558406357418076
0.14446307,0.07208762,0.09513751,0.21434037,0.0943911,0.18525806,0.19432226,0.1636673157324452,-0.025597553623421587
0.01192473,0.31344045,0.08563497,0.00114305,0.11081297,0.3059435,0.17110033,0.17638309899738605,-0.012881770358480732
0.11065001,0.13952296,0.25890985,0.02341252,0.24694784,0.091138,0.12941881,0.21468297027130792,0.02541810091544114
0.00945438,0.32032217,0.20314211,0.16984957,0.12094687,0.05877256,0.11751235,0.176586574350324,-0.012678295005542795
0.253924,0.07756622,0.01539335,0.08455685,0.05758323,0.07759799,0.43337837,0.16408894285878428,-0.0251759264970825
0.16112899,0.00384425,0.29379821,0.13257975,0.11679262,0.26676152,0.02509465,0.1329964766559581,-0.05626839269990869
0.34228796,0.07147589,0.26709785,0.03596727,0.02672062,0.19132354,0.06512686,0.11817892146190545,-0.07108594789396133
0.11157847,0.50117501,0.24490402,0.02298937,0.00498018,0.01120292,0.10317003,0.18455462343162798,-0.004710245924238798
0.11912046,0.17204391,0.1225001,0.49857681,0.04134829,0.00028888,0.04612155,0.16648776028594256,-0.022777109069924223
0.00867716,0.04762638,0.67493118,0.15577103,0.00556678,0.02651886,0.08090861,0.09269204710144519,-0.0965728222544216
0.02617259,0.41045296,0.20286347,0.051802,0.11060529,0.0776858,0.12041789,0.18166396140893815,-0.007600907946928637
0.07855317,0.16194096,0.13022167,0.27375839,0.06739192,0.27337598,0.01475791,0.14015191714606987,-0.04911295220979692
0.29239799,0.0016123,0.02089729,0.09663743,0.15349055,0.03974058,0.39522386,0.17556187158055503,-0.013702997775311754
0.19683968,0.12635002,0.18332443,0.11336802,0.19545522,0.16946765,0.01519498,0.17188324608695135,-0.01738162326891543
0.18735251,0.05514983,0.09794536,0.2571503,0.14908421,0.0606743,0.19264349,0.18835219346728213,-0.000912675888584652
0.10395002,0.04192522,0.19561364,0.12299179,0.12705084,0.15418045,0.25428804,0.1938434072222605,0.004578537866393728
0.11670331,0.05257951,0.16974171,0.03074577,0.54201318,0.08117946,0.00703706,0.2284274735955396,0.03916260423967283
0.32155342,0.09118929,0.00157479,0.35572955,0.18513678,0.02066344,0.02415272,0.14099008252189849,-0.0482747868339683
0.12493598,0.08677369,0.06752318,0.03553174,0.14832522,0.3199858,0.2169244,0.157000740932769,-0.03226412842309778
0.12570177,0.10784313,0.04751927,0.39014325,0.00294605,0.17423704,0.15160949,0.12835529677060734,-0.06090957258525945
0.0437367,0.18025881,0.1047449,0.05167318,0.12112204,0.13364846,0.3648159,0.18030231771673944,-0.008962551639127347
0.15483142,0.35085192,0.18904894,0.00283171,0.23640049,0.00542089,0.06061464,0.20819788131324107,0.01893301195737429
0.15053672,0.41831903,0.05618826,0.0815048,0.07792795,0.20512277,0.01040047,0.16590675429376822,-0.02335811506209856
0.22955263,0.02290519,6.574e-05,0.00546534,0.38573301,0.0247346,0.33154349,0.19146934502823598,0.0022044756723691994
0.39861971,0.2580926,0.05619491,0.1381912,0.01875884,0.02896755,0.10117519,0.14058121329104784,-0.04868365606481895
0.04244265,0.13008232,0.55610916,0.06254747,0.0465179,0.0267713,0.13552919,0.11144250161035969,-0.07782236774550709
0.00406777,0.09403142,0.35079536,0.14516238,0.04255057,0.11499542,0.24839708,0.1685872371305287,-0.020677632225338083
0.0798171,0.11445477,0.07383101,0.26953291,0.09770989,0.2875036,0.07715073,0.14026474280559317,-0.04900012655027361
0.02209785,0.24178646,0.31027226,0.03552611,0.04985363,0.22607797,0.11438572,0.17934132433788025,-0.009923545017986535
0.09036705,0.22018752,0.20081991,0.18644281,0.21671517,0.05435736,0.03111018,0.21234555050291046,0.023080681147043675
0.29531875,0.08940321,0.21551355,0.04762468,0.15208256,0.16826892,0.03178833,0.14590266958516687,-0.04336219977069991
0.02526515,0.24559398,0.23348957,0.13864496,0.04588298,0.15128266,0.15984071,0.1920084088020512,0.002743539446184412
0.00951398,0.33476204,0.07984288,0.02139533,0.39998238,0.06904997,0.08545343,0.17887267960977385,-0.010392189746092934
0.34786311,0.03606474,0.0161911,0.50917648,0.01681697,0.00923801,0.0646496,0.08078349120707298,-0.1084813781487938
0.19983102,0.00845672,0.02982857,0.10427455,0.39340355,0.16154267,0.10266292,0.18937143737095796,0.00010656801509117964
0.15635386,0.01864194,0.20994217,0.16533392,0.18033294,0.12798034,0.14141483,0.18612086439208678,-0.003144004963780006
0.10787908,0.12759825,0.19972665,0.17976278,0.28608624,0.01495053,0.08399648,0.2202148785408225,0.030950009184955718
0.17709569,0.01613602,0.38383339,0.09599513,0.17644591,0.05478839,0.09570546,0.16726084081039905,-0.022004028545467735
0.21486641,0.39149151,0.07237674,0.09602891,0.15976188,0.03862272,0.02685184,0.18957414554900492,0.0003092761931381416
0.20488082,0.00659032,0.00673751,0.09243001,0.07197143,0.14353802,0.47385189,0.16128110953656977,-0.027983759819297016
0.19933412,0.09912008,0.38368925,0.04537579,0.17688867,0.06400175,0.03159033,0.1689025821819667,-0.020362287173900095
0.02162239,0.12798145,0.19547575,0.06318477,0.27600409,0.27424394,0.0414876,0.1988318945377384,0.009567025181871608
0.13082104,0.25275594,0.10817813,0.03116706,0.0050748,0.05711268,0.41489035,0.1695868098972285,-0.019678059458638292
0.51530835,0.02533002,0.06127812,0.00430391,0.22203415,0.16165527,0.01009017,0.10554905214335586,-0.08371581721251092
0.17112861,0.03053761,0.04740369,0.27082195,0.11054125,0.3105406,0.0590263,0.10549760589588772,-0.08376726345997906
0.07573692,0.41941378,0.04334799,0.0607699,0.29511786,0.03977024,0.06584331,0.17441681034883363,-0.014848059007033149
0.15282712,0.09169614,0.0285241,0.07856702,0.34157986,0.24195067,0.0648551,0.1787995261614163,-0.010465343194450472
0.0223667,0.24597743,0.2425959,0.17120381,0.0821277,0.18888176,0.0468467,0.18613691443162517,-0.003127954924241616
0.23063184,0.16053594,0.14230372,0.03476515,0.10161676,0.20580303,0.12434356,0.15695526109950497,-0.03230960825636181
0.03136979,0.03613977,0.0133194,0.22114583,0.27592543,0.31715579,0.10494398,0.16657361835031687,-0.022691251005549917
0.38949612,0.15197995,0.05933661,0.00683303,0.28601424,0.03158868,0.07475137,0.17943697483009716,-0.009827894525769626
0.14239186,0.04890579,0.1511837,0.07277495,0.0055705,0.36340234,0.21577085,0.12330813057206017,-0.06595673878380662
0.1730792,0.16043942,0.15535875,0.12333524,0.00642354,0.0365874,0.34477644,0.18676866343515078,-0.0024962059207160048
0.16337815,0.07618128,0.12711425,0.05072955,0.45571887,0.12596112,0.00091678,0.2161035208172773,0.026838651461410512
0.19438834,0.00174287,0.06766257,0.27330065,0.21384339,0.22048598,0.02857621,0.1343832420435626,-0.05488162731230417
0.17176139,0.07284002,0.26457957,0.03518262,0.34485727,0.10310285,0.0076763,0.20759051384973393,0.018325644493867144
0.01232048,0.55941321,0.09034575,0.05418951,0.2025181,0.03374677,0.04746619,0.15641140456870678,-0.03285346478716
0.14673589,0.07485782,0.06125789,0.02197615,0.34313814,0.17747886,0.17455525,0.1974371942263747,0.008172324870507924
0.03642452,0.1033948,0.00394331,0.2088599,0.45713328,0.17780367,0.01244051,0.1948038467129006,0.00553897735703382
0.00951988,0.1243709,0.01724565,0.08461385,0.05371632,0.10760244,0.60293095,0.12842133063666042,-0.060843538719206364
0.11857593,0.06776469,0.01287152,0.14944167,0.29899323,0.03586733,0.31648564,0.18175040792575495,-0.007514461430111835
0.09146574,0.02684406,0.06487,0.32516671,0.1715471,0.26726488,0.05284151,0.13866698171851796,-0.05059788763734882
0.09100662,0.06822494,0.13145989,0.00021861,0.14752924,0.31140743,0.25015327,0.1713577043951975,-0.01790716496066927
0.04377697,0.06798189,0.36796575,0.027174,0.12001063,0.22598011,0.14711066,0.1675254328213705,-0.02173943653449628
0.1194976,0.20243493,0.00567092,0.30668914,0.05544313,0.08003725,0.23022703,0.156625393786705,-0.032639475569161774
0.41124087,0.19953943,0.02705,0.0949935,0.11595784,0.14275872,0.00845963,0.11812827828127832,-0.07113659107458846
0.10139544,0.09117791,0.00526194,0.00136972,0.14304912,0.05446468,0.60328118,0.15058802793260478,-0.038676841423262
0.02793789,0.1207757,0.51877484,0.00436718,0.09477671,0.15059442,0.08277327,0.14086850606873197,-0.048396363287134814
0.13514868,0.24428307,0.02351339,0.0364247,0.34279748,0.19505668,0.02277601,0.19041801907682473,0.0011531497209579522
0.28375904,0.07180025,0.10832394,0.0803341,0.02776584,0.00117909,0.42683774,0.1803567697146657,-0.008908099641201095
0.22594275,0.02257336,0.22398672,0.14527639,0.26223333,0.09280897,0.02717847,0.18286269925146004,-0.006402170104406746
0.40424102,0.01403523,0.1651925,0.09305359,0.00349393,0.00627885,0.31370488,0.1493894861943728,-0.03987538316149397
0.074891,0.08221991,0.30083897,0.34705766,0.00605466,0.17074549,0.01819232,0.13796488771182808,-0.051299981644038706
0.14702223,0.03057777,0.29450243,0.16454293,0.00404386,0.31551583,0.04379494,0.1127819043921025,-0.07648296496376428
0.31980139,0.15680263,0.27367458,0.01306413,0.04961368,0.10989596,0.07714762,0.14853683659692998,-0.0407280327589368
0.17880926,0.02576952,0.06133735,0.19729603,0.23300778,0.17948164,0.12429842,0.17013021103144454,-0.019134658324422238
0.12755189,0.3395499,0.06427025,0.30204369,0.01050772,0.09522859,0.06084796,0.1628690280434103,-0.02639584131245648
0.14365904,0.06574308,0.18191929,0.04204239,0.0971132,0.24026293,0.22926008,0.16772939344676718,-0.0215354759090996
0.02057181,0.18671715,0.0160573,0.24614728,0.24806315,0.2450431,0.03740021,0.17938268963672757,-0.009882179719139211
0.29656094,0.01031235,0.30801528,0.07225224,0.0772604,0.00111648,0.23448231,0.1715315819735468,-0.017733287382319995
0.16824141,0.10364437,0.24058492,0.04552967,0.02070989,0.31126281,0.11002693,0.13057959886792309,-0.0586852704879437
0.00983412,0.11404052,0.12232317,0.01645694,0.6064661,0.12808368,0.00279545,0.21128751076745605,0.022022641411589272
0.01113438,0.23974842,0.04216817,0.08013955,0.02384902,0.12851667,0.47444379,0.13859244284614994,-0.050672426509716845
0.08414129,0.24312289,0.01787244,0.27509911,0.28190119,0.07115068,0.0267124,0.18760390977854546,-0.0016609595773213193
0.19258864,0.13455711,0.21495033,0.10893138,0.13725651,0.15486269,0.05685334,0.17062824684341724,-0.018636622512449547
0.04586467,0.19088549,0.04476831,0.10929047,0.54076229,0.02119949,0.04722927,0.18294747419249233,-0.006317395163374456
0.03663569,0.01624639,0.15584283,0.2582193,0.05119038,0.30440026,0.17746516,0.14338874199990545,-0.04587612735596133
0.02435577,0.01958022,0.05091987,0.0126007,0.29315589,0.37448583,0.22490172,0.17711060270319157,-0.012154266652675216
0.10940931,0.32092822,0.14114815,0.29155499,0.05080437,0.01551136,0.07064361,0.18643961862632324,-0.002825250729543538
0.04608156,0.0593766,0.4242883,0.04020917,0.15162158,0.04248652,0.23593628,0.16912474514685777,-0.020140124209009014
0.04841184,0.09334819,0.13769061,0.3595645,0.17966154,0.02621784,0.15510548,0.19441998089277682,0.005155111536910034
0.06162965,0.02563531,0.19661362,0.01198112,0.52196689,0.11247934,0.06969407,0.22715191100614204,0.03788704165027526
0.04157309,0.05717429,0.2601272,0.17459783,0.17699291,0.26989751,0.01963717,0.1642104355395609,-0.02505443381630587
0.05271319,0.18707722,0.07614095,0.09308749,0.36226143,0.10498826,0.12373146,0.198107360636884,0.008842491281017217
0.09660483,0.12040837,0.03247735,0.31665328,0.11649045,0.19539543,0.12197029,0.15686051508932863,-0.03240435426653815
