horizon,model_id,model_label,domain12,domain_label,window_start,window_end,n,spearman,status,overall_n_oof,overall_spearman
5,expanded,Expanded 153,materials_nanoscience,Materials & nanoscience,2019,2021,0,,not_mature,317995,0.7319697801560137
5,expanded,Expanded 153,materials_nanoscience,Materials & nanoscience,2020,2022,0,,not_mature,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1986,1988,337,0.6169938095726305,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1987,1989,297,0.6142711148582158,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1988,1990,275,0.6592395299755653,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1989,1991,274,0.7294367498406291,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1990,1992,285,0.6859167319509218,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1991,1993,380,0.6989657785984836,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1992,1994,433,0.6472453751031485,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1993,1995,519,0.648388891371166,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1994,1996,569,0.6238334343115098,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1995,1997,649,0.6225622212048098,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1996,1998,778,0.6328591458763315,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1997,1999,938,0.6625616704402302,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1998,2000,1110,0.6903017813769349,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,1999,2001,1202,0.7046756953488874,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2000,2002,1213,0.7120718506012456,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2001,2003,1128,0.7236353446837545,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2002,2004,1035,0.7416456883415973,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2003,2005,1027,0.7592850866258917,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2004,2006,1056,0.7681535387980482,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2005,2007,1092,0.7741922021138834,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2006,2008,1054,0.7905518699655195,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2007,2009,1093,0.7949310190665196,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2008,2010,1074,0.8140359168916554,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2009,2011,1139,0.792140682588784,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2010,2012,1249,0.8104563535231362,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2011,2013,1495,0.7741537719340694,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2012,2014,1699,0.7832117675441782,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2013,2015,2222,0.6813822095016148,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2014,2016,3382,0.6231500182356688,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2015,2017,4872,0.5716228045456418,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2016,2018,5696,0.5400870313501759,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2017,2019,5916,0.5191946520670341,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2018,2020,5809,0.5752424071702866,reliable,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2019,2021,0,,not_mature,317995,0.7319697801560137
5,expanded,Expanded 153,neuroscience,Neuroscience,2020,2022,0,,not_mature,317995,0.7319697801560137
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1986,1988,1768,0.7833004661550159,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1987,1989,1812,0.7381890362916438,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1988,1990,1742,0.7364352151380259,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1989,1991,1700,0.730929181785393,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1990,1992,1833,0.7321648348195856,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1991,1993,1922,0.7201624031477146,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1992,1994,2082,0.7283662201746773,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1993,1995,2370,0.7457587497193805,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1994,1996,2677,0.7454552185895436,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1995,1997,2959,0.7607916135133103,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1996,1998,3080,0.737976938121498,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1997,1999,3483,0.6913684029196596,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1998,2000,3700,0.6763041788120838,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,1999,2001,3704,0.6847604938856275,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2000,2002,3384,0.728800723213661,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2001,2003,3218,0.7025883505715474,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2002,2004,3267,0.689496292970333,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2003,2005,3362,0.6848953020857574,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2004,2006,3623,0.708649985771025,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2005,2007,3604,0.742489033832773,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2006,2008,3700,0.7439784299826019,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2007,2009,3666,0.7455595379478576,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2008,2010,3844,0.7499883442268652,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2009,2011,4069,0.7506551282466114,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2010,2012,4488,0.7646489727538018,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2011,2013,5007,0.7824280690714902,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2012,2014,5705,0.8021396235965776,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2013,2015,7639,0.7749560468814846,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2014,2016,11929,0.6928365097526913,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2015,2017,17924,0.6423279338453296,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2016,2018,21123,0.6068838682451793,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2017,2019,22999,0.6170098306837281,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2018,2020,24458,0.6414913321957457,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,clinical_health,Clinical health,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1986,1988,172,0.7462369438934225,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1987,1989,191,0.7338047014082844,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1988,1990,192,0.7791869004960568,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1989,1991,228,0.7356552256251837,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1990,1992,242,0.7494242656751926,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1991,1993,252,0.7501179227115461,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1992,1994,239,0.7642154541916647,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1993,1995,205,0.793284902419721,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1994,1996,190,0.816635727564154,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1995,1997,161,0.8008043057260216,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1996,1998,169,0.8085931774249201,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1997,1999,179,0.774334682663782,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1998,2000,202,0.7800158411676963,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,1999,2001,216,0.7799156818813162,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2000,2002,220,0.7987773812381826,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2001,2003,213,0.8091443923571464,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2002,2004,187,0.8232397139727016,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2003,2005,170,0.8248317834482266,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2004,2006,174,0.8281740961594448,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2005,2007,227,0.8565127667161194,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2006,2008,323,0.8416485835764123,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2007,2009,459,0.8363136247631551,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2008,2010,619,0.839632196842662,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2009,2011,624,0.8435908367032602,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2010,2012,625,0.8588739917575096,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2011,2013,630,0.8539367479261669,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2012,2014,800,0.8496401790116511,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2013,2015,1011,0.7806206044818305,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2014,2016,1331,0.6934694961964837,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2015,2017,1689,0.5985768496177485,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2016,2018,1920,0.5925918413024374,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2017,2019,2068,0.601348562146633,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2018,2020,2133,0.6445210819171789,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,chemistry,Chemistry,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1986,1988,78,0.39121168823704056,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1987,1989,93,0.43228439320480166,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1988,1990,86,0.4142567245114063,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1989,1991,87,0.5379354836473428,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1990,1992,89,0.6208749060769401,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1991,1993,101,0.6205647964631761,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1992,1994,100,0.6680221779898137,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1993,1995,92,0.6391385342396672,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1994,1996,73,0.644586479961752,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1995,1997,75,0.48672262557451135,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1996,1998,72,0.5865993060204182,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1997,1999,103,0.45423649699662616,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1998,2000,97,0.4027366919084975,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,1999,2001,108,0.37694923566065514,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2000,2002,79,0.4568187707032949,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2001,2003,94,0.38758464497477313,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2002,2004,79,0.3066397589454524,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2003,2005,80,0.29785492812174275,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2004,2006,74,0.400630547387625,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2005,2007,96,0.5224497192500451,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2006,2008,117,0.5143436272818442,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2007,2009,128,0.5065654527117176,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2008,2010,117,0.5110302881603342,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2009,2011,130,0.533044204111854,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2010,2012,149,0.5377810224360773,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2011,2013,192,0.596801360691762,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2012,2014,215,0.692766825782145,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2013,2015,244,0.7403935772459617,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2014,2016,279,0.7116348110463949,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2015,2017,331,0.6135474265434377,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2016,2018,394,0.6002780004438358,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2017,2019,430,0.5957202158106354,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2018,2020,595,0.5455969386957993,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,mathematics_statistics,Mathematics & statistics,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1986,1988,192,0.6121813154783704,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1987,1989,192,0.6037261008856073,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1988,1990,200,0.6161948803314131,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1989,1991,183,0.6141487300148112,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1990,1992,187,0.6045700071893817,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1991,1993,178,0.5862874913889743,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1992,1994,187,0.587372765240219,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1993,1995,169,0.6039261787391769,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1994,1996,157,0.6436717378978101,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1995,1997,147,0.597428422717913,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1996,1998,167,0.5717702082696747,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1997,1999,205,0.5438839949682821,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1998,2000,234,0.5790710775237464,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,1999,2001,252,0.5448881264052129,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2000,2002,241,0.5976254843369059,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2001,2003,248,0.5726365788327522,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2002,2004,254,0.6551601144525485,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2003,2005,278,0.7266370807118095,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2004,2006,299,0.7681571670306763,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2005,2007,332,0.7845651956331274,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2006,2008,362,0.7710648339989039,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2007,2009,362,0.7736434857946317,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2008,2010,374,0.7611098496294536,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2009,2011,391,0.74769930548631,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2010,2012,473,0.760849316927222,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2011,2013,548,0.7694042468536724,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2012,2014,643,0.7518328390863673,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2013,2015,790,0.6831395147085481,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2014,2016,1059,0.6534252721665269,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2015,2017,1345,0.6187673729350216,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2016,2018,1512,0.620493118686308,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2017,2019,1665,0.6286118520568867,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2018,2020,1821,0.6687047110108717,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,computer_science_ai,Computer science & AI,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1986,1988,489,0.6610956195528003,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1987,1989,468,0.666854449061854,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1988,1990,464,0.6720249418040394,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1989,1991,462,0.6983228912990486,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1990,1992,434,0.7532305155203504,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1991,1993,402,0.7585876898479017,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1992,1994,382,0.7840041405549453,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1993,1995,382,0.7526749620478195,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1994,1996,361,0.7491815823565301,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1995,1997,356,0.7380157602308057,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1996,1998,372,0.7176541589986535,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1997,1999,453,0.6757726927425056,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1998,2000,536,0.6941125377337953,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,1999,2001,607,0.6981568251003127,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2000,2002,594,0.748717156638193,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2001,2003,651,0.7515564068449521,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2002,2004,677,0.785776613772761,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2003,2005,729,0.8050787561712847,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2004,2006,762,0.8094738555494596,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2005,2007,913,0.8043024298233792,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2006,2008,1079,0.7794488243207275,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2007,2009,1201,0.7660415502275866,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2008,2010,1189,0.7977267015666627,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2009,2011,1213,0.8235421084596821,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2010,2012,1357,0.8326264556009879,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2011,2013,1962,0.7947224967058407,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2012,2014,2856,0.7584561396766474,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2013,2015,4317,0.6955037619304689,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2014,2016,6317,0.6510041992899523,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2015,2017,8169,0.6192451688573688,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2016,2018,8952,0.6091229883497642,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2017,2019,9117,0.6130597760990879,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2018,2020,9156,0.6506202732978248,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,engineering_energy,Engineering & energy,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1986,1988,1399,0.694886815075366,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1987,1989,1357,0.6949358611756298,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1988,1990,1412,0.7120557753804617,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1989,1991,1327,0.7256470836911054,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1990,1992,1324,0.730812681608449,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1991,1993,1228,0.7640831042860737,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1992,1994,1158,0.757123144414772,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1993,1995,1049,0.7316998655210245,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1994,1996,1016,0.7243166944896411,reliable,317995,0.7358800753357578
