paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z,degree_p,effective_size,constraint_inv,field_variety,field_simpson,community_variety,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,hub_formation,n_controls,control_tier,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped,reference_count_log,RGPM_latent_future_factor,RGPM_latent_future_percentile,cohort_broad,cohort_moderate,cohort_strict,_v5_training_target,S_v5_oof,S_equal_v5_reference,v5_target_raw,v5_target
gamma_ray_bursts_and_supernovae::https://openalex.org/W2103821193,The Type Ia Supernova Rate at<i>z</i> ≈ 0.5 from the Supernova Legacy Survey,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,63403493,0,9,116.0,-1,0.7489082493833152,,0.685164104658723,0.101435030469825,0.0,0.0,0.0,0.0,0.101435030469825,-0.8458723911316307,0.8458723911316307,0.6816744221564014,0.3135719665290585,1.6086526825514855,1.2815515655446008,-0.0948944996737949,0.2334852583576175,-0.1548709232493922,1.6086526825514855,9.0,5.444444444444445,2.886100003958985,2.0,0.1975308641975308,2.0,8,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0579142617625023,-0.0291666666666666,1.0,180,field_year,5,4,0,2.302585092994046,-0.7062819205064186,0.14841753489286416,1,1,0,0.14841753489286416,,0.685164104658723,0.14841753489286416,0.14841753489286416
gamma_ray_bursts_and_supernovae::https://openalex.org/W2125396253,An optical supernova associated with the X-ray flash XRF 060218,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,63403493,0,5,536.0,-1,-0.2718388970377171,,-0.3285496649237431,0.089836839001376,0.4770149629322839,0.4770149629322839,0.4770149629322839,0.4770149629322839,0.089836839001376,-0.8728894681600887,1.349904431092373,1.3538182854318677,-0.4806444321164957,-0.1353847355175167,0.2334852583576175,0.0,-0.7618427768860889,-1.0200762327862016,-0.1353847355175167,5.0,2.6,1.7324350336862364,1.0,0.0,1.0,83,2.0,0.1554916000847803,0.036144578313253,0.0,0.0,0.0183122364645668,0.0217729393468118,1.0,180,field_year,5,4,0,1.791759469228055,-0.3632529785435978,0.27521132298014545,1,1,1,0.27521132298014545,,-0.3285496649237431,0.27521132298014545,0.27521132298014545
gamma_ray_bursts_and_supernovae::https://openalex.org/W2131279590,DYNAMICS OF DARK ENERGY,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,61104838,0,48,6204.0,-1,0.2236439380665683,,0.5542699116985231,0.4126204049538038,1.3906865374427462,1.3906865374427462,1.3906865374427462,1.3906865374427462,0.4126204049538038,-0.3447614225325848,1.735447959975331,2.669051020622204,-0.4377900815764891,1.3746796941879755,-0.5691847492443365,-0.0948944996737949,0.9271548254632788,1.1983797023069245,1.481544490426104,48.0,38.458333333333336,10.693274126937204,3.0,0.118923611111111,5.0,37,6.0,-1.000088900581841e-12,0.3513513513513513,0.0,0.0,0.0935925684343046,-0.0355981110722686,1.0,180,field_year,5,4,0,3.8918202981106265,-0.140846516749671,0.382936897975231,1,1,1,0.382936897975231,,0.5542699116985231,0.382936897975231,0.382936897975231
gamma_ray_bursts_and_supernovae::https://openalex.org/W2137473859,The Supernova–Gamma-Ray Burst Connection,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,63403493,0,67,1755.0,-1,0.5436149962307015,,0.8503788909664848,0.8315313544328681,2.0890446897818067,2.0890446897818067,2.0890446897818067,2.0890446897818067,0.8315313544328681,0.8005100694931992,1.2885346202886074,2.978081563181898,0.7112600919034948,1.2815515655446008,0.9271548254632788,-0.0948944996737949,0.0772036494645075,1.768825038518706,1.2815515655446008,67.0,57.08955223880597,17.117897809977478,3.0,0.0583648919581198,6.0,150,11.0,0.2478974482481863,0.1866666666666666,0.1333333333333333,0.0,0.0862699666802165,0.0816121629374641,1.0,180,field_year,5,4,2,4.219507705176107,0.121640883392723,0.5517987025751917,1,1,0,0.5517987025751917,,0.8503788909664848,0.5517987025751917,0.5517987025751917
gamma_ray_bursts_and_supernovae::https://openalex.org/W2141778489,Prompt and Afterglow Emission Properties of Gamma‐Ray Bursts with Spectroscopically Identified Supernovae,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,63403493,0,15,106.0,-1,-0.2294060691352282,,0.0280287208114573,0.1712207587969333,0.0,0.0,0.0,0.0,0.1712207587969333,-0.7282263028104449,0.7282263028104449,0.8440608633093233,0.2334852583576175,-0.1353847355175167,0.2334852583576175,0.0,-0.7618427768860889,0.7618427768860889,-0.1353847355175167,15.0,10.866666666666667,4.40975317631527,1.0,0.0,1.0,22,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,180,field_year,5,4,0,2.772588722239781,-0.7615120183489719,0.05779437782583055,1,1,1,0.05779437782583055,,0.0280287208114573,0.05779437782583055,0.05779437782583055
gamma_ray_bursts_and_supernovae::https://openalex.org/W3099471130,"The many lives of active galactic nuclei: Cooling flows, black holes and the luminosities and colours of galaxies",gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,61103922,0,6,1650.0,-1,0.0603008254611477,,-0.1125859991128777,0.6270886573619029,1.8108136416157763,1.8108136416157763,1.8108136416157763,1.8108136416157763,0.6270886573619029,0.1197155879154532,1.6910980537003233,3.685077911679366,0.0772036494645075,-0.1353847355175167,-1.3746796941879755,0.0,1.541986298854446,-0.7618427768860889,-0.1353847355175167,6.0,3.333333333333333,2.159064405424316,1.0,0.0,3.0,6,2.0,-1.000088900581841e-12,0.1666666666666666,0.0,0.0,0.36371066471669,-0.2357142857142857,1.0,180,field_year,5,4,0,1.9459101490553132,-0.29733345589822263,0.3013563986632593,1,1,0,0.3013563986632593,,-0.1125859991128777,0.3013563986632593,0.3013563986632593
gamma_ray_bursts_and_supernovae::https://openalex.org/W3101452974,Physical Properties of Wolf-Rayet Stars,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,63403493,0,7,488.0,-1,1.3296185217217724,,0.5738451360850003,0.0090426577550619,0.0962159661228524,0.0962159661228524,0.0962159661228524,0.0962159661228524,0.0090426577550619,-1.200588129539395,1.2968040956622473,0.92936662980469,0.7618427768860889,-0.1353847355175167,1.9939836058885427,0.0,0.869423773288886,0.6624352675665186,-0.1353847355175167,7.0,5.0,2.499468650371945,1.0,0.0,2.0,16,2.0,-1.000088900581841e-12,0.125,0.0,0.0775004393691943,0.0291713416626983,-0.082815734989648,1.0,180,field_year,5,4,1,2.0794415416798357,-0.4376367781721823,0.23943385099272657,1,1,1,0.23943385099272657,,0.5738451360850003,0.23943385099272657,0.23943385099272657
gamma_ray_bursts_and_supernovae::https://openalex.org/W3105596793,Supernova 2006aj and the associated X-Ray Flash 060218,gamma_ray_bursts_and_supernovae,2006,Astronomy and Astrophysics,63403493,0,8,102.0,-1,-0.2884854772878472,,-0.4684368939164328,0.1238450953410654,0.0,0.0,0.0,0.0,0.1238450953410654,-0.8079374469254259,0.8079374469254259,0.8440608633093233,-1.1983797023069245,-0.1353847355175167,0.2334852583576175,0.0,-0.7618427768860889,-1.2815515655446008,-0.1353847355175167,8.0,4.0,2.437657770519965,1.0,0.0,1.0,31,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.051282051282051,180,field_year,5,4,0,2.1972245773362196,-0.7630954013736478,0.011991350501277767,1,1,1,0.011991350501277767,,-0.4684368939164328,0.011991350501277767,0.011991350501277767
ubiquitin_and_proteasome_pathways::https://openalex.org/W1976531450,"ER stress (PERK/eIF2α phosphorylation) mediates the polyglutamine-induced LC3 conversion, an essential step for autophagy formation",ubiquitin_and_proteasome_pathways,2006,Epidemiology,33503775,0,10,925.0,-1,0.9091000617865632,,0.4077095099114303,0.1307253784155691,0.0992529498401527,0.0992529498401527,0.0992529498401527,0.0992529498401527,0.1307253784155691,-0.7931285275534529,0.8923814773936056,0.18993534398346,-0.1155035876068948,0.6835602799114419,1.1161269070971862,-0.2372021093287877,0.8375226504671788,-0.3529339861269164,0.9223964149668042,10.0,7.0,3.362660024205814,4.0,0.64,4.0,14,3.0,0.6829081046984717,0.4285714285714285,0.0,0.0627786440929679,0.2927751200010614,0.0766169154228855,1.0,86,field_all_years,4,3,0,2.3978952727983707,0.4250880486209328,0.7753096127383526,1,1,0,0.7753096127383526,,0.4077095099114303,0.7753096127383526,0.7753096127383526
ubiquitin_and_proteasome_pathways::https://openalex.org/W2022812113,Loss of autophagy in the central nervous system causes neurodegeneration in mice,ubiquitin_and_proteasome_pathways,2006,Epidemiology,33503775,0,7,3472.0,-1,0.1067737162505153,,0.4565689222964192,0.7782583054845685,1.91235969281242,1.91235969281242,1.91235969281242,1.91235969281242,0.7782583054845685,0.5928933653244568,1.3194663274879632,3.7549145793539305,0.8375226504671788,0.9674215661017014,-1.3644887481703285,-0.2372021093287877,1.4835398594012963,0.3376430663011116,1.1715461713027615,7.0,5.571428571428571,2.9013157894736845,4.0,0.6938775510204082,5.0,48,11.0,1.1799916958307757,0.3333333333333333,0.1,0.0,0.2379710963002421,-0.4088560885608857,1.0,86,field_all_years,4,3,1,2.0794415416798357,0.3213889525085179,0.6998230784352271,1,1,0,0.6998230784352271,,0.4565689222964192,0.6998230784352271,0.6998230784352271
ubiquitin_and_proteasome_pathways::https://openalex.org/W2025714022,The roles of intracellular protein-degradation pathways in neurodegeneration,ubiquitin_and_proteasome_pathways,2006,Epidemiology,33503775,0,11,1611.0,-1,0.6348959330954957,,1.1317824389681457,0.7817967367800275,1.646777719081706,1.646777719081706,1.646777719081706,1.646777719081706,0.7817967367800275,0.6109729656243006,1.0358047534574053,2.6267534040283285,1.6283614067169063,1.7480245865828783,-0.6124653973472678,-0.2372021093287877,1.7480245865828783,1.7480245865828783,1.8997094129875347,11.0,10.090909090909092,5.7791044776119405,5.0,0.7768595041322315,5.0,22,8.0,1.2995530335684935,0.4090909090909091,0.0,0.0,0.3100850830884765,-0.0444444444444444,1.0,86,field_all_years,4,3,0,2.4849066497880004,0.409010888324719,0.763908000786318,1,1,0,0.763908000786318,,1.1317824389681457,0.763908000786318,0.763908000786318
ubiquitin_and_proteasome_pathways::https://openalex.org/W2117875646,Differential Effects of Endoplasmic Reticulum Stress-induced Autophagy on Cell Survival,ubiquitin_and_proteasome_pathways,2006,Epidemiology,33503775,0,6,493.0,-1,1.8217324839960336,,1.1606144220686931,0.4800471790839394,0.573614395225806,0.573614395225806,0.573614395225806,0.573614395225806,0.4800471790839394,-0.2152846134727113,0.7888990086985174,1.1416015230544214,1.0144987457841008,1.5283051912903385,2.5273022667337943,-0.2372021093287877,1.294762132289723,0.7018725954219602,1.294762132289723,6.0,5.0,2.7574468085106383,4.0,0.7222222222222222,4.0,8,2.0,0.6931471805579453,0.5,0.1666666666666666,0.2641777777777777,0.1908745046211095,0.2266666666666667,1.0,86,field_all_years,4,3,1,1.9459101490553132,0.43738701404901864,0.7814035777471987,1,1,0,0.7814035777471987,,1.1606144220686931,0.7814035777471987,0.7814035777471987
exoplanets::https://openalex.org/W1985051703,Statistical Properties of Exoplanets,exoplanets,2007,Astronomy and Astrophysics,37414362,0,41,646.0,-1,0.8348292270658493,,0.3128029207856056,0.6192254767053273,1.111142929602606,1.111142929602606,1.111142929602606,1.111142929602606,0.6192254767053273,0.1001016907206135,1.0110412388819925,1.7766761465648042,0.0,-0.2843797145483293,1.2162739092587749,0.0,0.5944086775570304,0.9476972877800924,-0.2843797145483293,41.0,32.170731707317074,10.607978814927767,1.0,0.0,3.0,52,5.0,0.1896831364359792,0.1346153846153846,0.0,0.0255072404685269,0.0333836998248186,-0.02197388247112,1.0,217,field_year,5,4,0,3.7376696182833684,-0.10719996771777418,0.4033811676823275,1,1,1,0.4033811676823275,,0.3128029207856056,0.4033811676823275,0.4033811676823275
gamma_ray_bursts_and_supernovae::https://openalex.org/W1529778571,The broad-lined Type Ic supernova 2003jd★,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,17,240.0,-1,0.7280840190315927,,0.5798874205652694,0.1537251818360527,0.2216716812216402,0.2216716812216402,0.2216716812216402,0.2216716812216402,0.1537251818360527,-0.758799152676741,0.9804708338983812,1.0135111019752958,0.3833064770993097,0.8906176476549811,1.072307165155917,-0.0948944996737949,0.4238958223226879,0.4651960812492496,0.9187832501485356,17.0,12.411764705882351,5.2493112177086045,2.0,0.1107266435986158,4.0,28,1.0,-1.000088900581841e-12,0.0,0.0,0.0147569444444445,0.0944044584726204,-0.0769230769230769,1.0,217,field_year,5,4,0,2.8903717578961645,-0.6030485527053032,0.1779044623550226,1,1,1,0.1779044623550226,,0.5798874205652694,0.1779044623550226,0.1779044623550226
gamma_ray_bursts_and_supernovae::https://openalex.org/W1963877303,A Spectacular Radio Flare from XRF 050416a at 40 Days and Implications for the Nature of X‐Ray Flashes,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,24,68.0,-1,-0.4276903158605986,,-0.1619651830051261,0.2925103204246118,0.0271023142729896,0.0271023142729896,0.0271023142729896,0.0271023142729896,0.2925103204246118,-0.5383161391328191,0.5654184534058087,0.2438547592178586,-0.1881663263148126,-0.2843797145483293,0.1124737763972603,0.0,-1.039639404281457,0.5503351022597845,-0.2843797145483293,24.0,17.833333333333332,6.588033663090937,1.0,0.0,1.0,14,2.0,-1.000088900581841e-12,0.0714285714285714,0.0,1.1446624390516286e-05,0.0366686673652501,0.0047846889952153,1.0,217,field_year,5,4,0,3.2188758248682006,-0.4273935925419352,0.24356202083742873,1,1,1,0.24356202083742873,,-0.1619651830051261,0.24356202083742873,0.24356202083742873
gamma_ray_bursts_and_supernovae::https://openalex.org/W1973593260,Measuring Dark Energy with Gamma‐Ray Bursts and Other Cosmological Probes,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,61104838,0,18,53.0,-1,0.9880890741921946,,-0.0162369034353674,0.8999410261450757,1.6811665196306698,1.6811665196306698,1.6811665196306698,1.6811665196306698,0.8999410261450757,1.1369279894049815,0.5442385302256882,4.411629332617262,-0.7843482057490647,-0.2843797145483293,1.1413330749641115,0.0,1.1061612853105836,-1.0080450494765445,-0.2843797145483293,18.0,9.666666666666666,4.93926093471838,1.0,0.0,3.0,9,1.0,-1.000088900581841e-12,1.0,0.0,0.0290984860700528,0.1908745046211095,-0.0048087431693988,1.0,217,field_year,5,4,1,2.9444389791664403,-0.04970003349684256,0.43601336740711616,1,1,0,0.43601336740711616,,-0.0162369034353674,0.43601336740711616,0.43601336740711616
gamma_ray_bursts_and_supernovae::https://openalex.org/W1981412015,The nature of the dwarf starforminggalaxy associated with GRB 060218/SN 2006aj,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,17,88.0,-1,-0.0721690903454051,,0.3960732295281309,0.3522704934145862,0.2577849966697868,0.2577849966697868,0.2577849966697868,0.2577849966697868,0.3522704934145862,-0.4384212711808258,0.6962062678506127,0.4062427911398861,0.5944086775570304,0.8906176476549811,-0.3833064770993097,-0.0948944996737949,0.1124737763972603,0.7344302317122142,0.9187832501485356,17.0,13.117647058823527,5.278707404560503,2.0,0.1107266435986158,3.0,13,2.0,-1.000088900581841e-12,0.0769230769230769,0.3333333333333333,0.0,0.0976164058611837,0.0159307359307359,1.0,217,field_year,5,4,1,2.8903717578961645,-0.3530067775906217,0.27953607234126204,1,1,1,0.27953607234126204,,0.3960732295281309,0.27953607234126204,0.27953607234126204
gamma_ray_bursts_and_supernovae::https://openalex.org/W1989487932,Extended theories of gravity and their cosmological and astrophysical applications,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,61104838,0,15,880.0,-1,0.288416127040758,,-0.289317316674622,0.6426184391586397,1.561373347067327,1.561373347067327,1.561373347067327,1.561373347067327,0.6426184391586397,0.165797756680996,1.395575590386331,3.028671484013757,-1.298749673966261,-0.2843797145483293,-0.8906176476549811,0.0,1.6235231816505271,-0.8906176476549811,-0.2843797145483293,15.0,8.2,4.087474211424434,1.0,0.0,3.0,11,2.0,-1.000088900581841e-12,0.0909090909090909,0.0,0.0,0.3145035101429507,-0.1670588235294118,1.0,217,field_year,5,4,0,2.772588722239781,-0.3446671426804934,0.28327108315313543,1,1,1,0.28327108315313543,,-0.289317316674622,0.28327108315313543,0.28327108315313543
gamma_ray_bursts_and_supernovae::https://openalex.org/W2009309009,"Low‐Luminosity Gamma‐Ray Bursts as a Unique Population: Luminosity Function, Local Rate, and Beaming Factor",gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,25,309.0,-1,-0.3540902559501945,,-0.0510120735427609,0.7076862590918026,1.3461986062468885,1.3461986062468885,1.3461986062468885,1.3461986062468885,0.7076862590918026,0.3554306881270705,0.9907679181198176,2.9375256797186333,-0.8906176476549811,0.7843482057490647,-0.3039131884116716,-0.0948944996737949,-0.4861431548314747,-0.1502124357255338,0.7843482057490647,25.0,16.2,6.547041466635162,2.0,0.0767999999999999,2.0,35,3.0,0.410116318286409,0.1714285714285714,0.0,0.0,0.0399089576795971,0.0775522882584386,1.0,217,field_year,5,4,0,3.258096538021482,-0.09075905676604984,0.41321014350304697,1,1,1,0.41321014350304697,,-0.0510120735427609,0.41321014350304697,0.41321014350304697
gamma_ray_bursts_and_supernovae::https://openalex.org/W2019011707,The metallicity dependence of the long-duration gamma-ray burst rate from host galaxy luminosities,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,19,102.0,-1,-0.328228174240651,,-0.280672639962724,0.173579712993906,0.0,0.0,0.0,0.0,0.173579712993906,-0.7240443783634151,0.7240443783634151,1.0500423665145084,-0.3433392135315521,-0.2843797145483293,-0.5944086775570304,0.0,-0.0748946824545173,-0.3833064770993097,-0.2843797145483293,19.0,12.052631578947368,5.457581273955354,1.0,0.0,2.0,11,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0547418685463328,-0.1136756162662898,1.0,217,field_year,5,4,0,2.995732273553991,-0.7480973347137636,0.1098879496756438,1,1,1,0.1098879496756438,,-0.280672639962724,0.1098879496756438,0.1098879496756438
gamma_ray_bursts_and_supernovae::https://openalex.org/W2019058521,On the Rates of Gamma-Ray Bursts and Type Ib/c Supernovae,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,22,250.0,-1,-0.4581901798722501,,-0.418266561254298,0.4747395321407509,0.7171890953517092,0.7171890953517092,0.7171890953517092,0.7171890953517092,0.4747395321407509,-0.2304216482206965,0.9476107435724056,1.4757092747421594,-1.0080450494765445,-0.2843797145483293,0.1124737763972603,0.0,-1.039639404281457,-0.4238958223226877,-0.2843797145483293,22.0,13.272727272727272,5.855938189722083,1.0,0.0,1.0,38,3.0,0.2061920506312318,0.0789473684210526,0.0,0.0,0.0406441882327475,0.036697247706422,1.0,217,field_year,5,4,0,3.1354942159291497,-0.21227029294425945,0.3448004717908394,1,1,1,0.3448004717908394,,-0.418266561254298,0.3448004717908394,0.3448004717908394
gamma_ray_bursts_and_supernovae::https://openalex.org/W2052792282,Keck and European Southern Observatory Very Large Telescope View of the Symmetry of the Ejecta of the XRF/SN 2006aj,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,17,54.0,-1,-0.3789481319562141,,-0.0461841385708087,0.2763908000786318,0.0,0.0,0.0,0.0,0.2763908000786318,-0.5601218460227919,0.5601218460227919,0.6795462387908104,-0.639668621220223,0.8906176476549811,-0.4238958223226877,-0.0948944996737949,-0.4238958223226877,-0.5503351022597844,0.9187832501485356,17.0,10.176470588235292,4.93611472172368,2.0,0.1107266435986158,2.0,8,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0300547753654943,-0.0288298473713962,1.0,217,field_year,5,4,0,2.8903717578961645,-0.7384263327520668,0.11657165323373304,1,1,0,0.11657165323373304,,-0.0461841385708087,0.11657165323373304,0.11657165323373304
gamma_ray_bursts_and_supernovae::https://openalex.org/W2057351095,Observational Constraints on the Nature of Dark Energy: First Cosmological Results from the ESSENCE Supernova Survey,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,18,921.0,-1,0.5322821141018367,,-0.2828320631330149,0.8095144485944564,2.0874901232645384,2.0874901232645384,2.0874901232645384,2.0874901232645384,0.8095144485944564,0.7235317261951688,1.3639583970693696,2.826268568480258,-1.6235231816505278,-0.2843797145483293,0.5503351022597845,0.0,0.7344302317122142,-1.072307165155917,-0.2843797145483293,18.0,9.555555555555555,4.711953535898082,1.0,0.0,3.0,38,5.0,0.2426734811860184,0.4736842105263157,0.0,0.0,0.1596058244570392,0.2334891282259703,1.0,217,field_year,5,4,0,2.9444389791664403,0.29558641769594984,0.6864556713190486,1,1,1,0.6864556713190486,,-0.2828320631330149,0.6864556713190486,0.6864556713190486
gamma_ray_bursts_and_supernovae::https://openalex.org/W2086436511,Scrutinizing Exotic Cosmological Models Using ESSENCE Supernova Data Combined with Other Cosmological Probes,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,61104838,0,15,615.0,-1,0.0528346641468481,,-0.2033569400152574,0.5626105759779831,1.2361476166260574,1.2361476166260574,1.2361476166260574,1.2361476166260574,0.5626105759779831,-0.0433782448523747,1.2795258614784322,3.999491444547032,-0.6862788024244797,-0.2843797145483293,-1.2162739092587749,0.0,1.3911527742046632,-0.3433392135315521,-0.2843797145483293,15.0,9.533333333333331,4.162072738377102,1.0,0.0,3.0,24,3.0,-1.000088900581841e-12,0.625,0.0,0.0,0.0199046575813091,-0.0329882435515003,1.0,217,field_year,5,4,0,2.772588722239781,-0.24493693763984298,0.32828779241203065,1,1,1,0.32828779241203065,,-0.2033569400152574,0.32828779241203065,0.32828779241203065
gamma_ray_bursts_and_supernovae::https://openalex.org/W2099827831,New<i>Hubble Space Telescope</i>Discoveries of Type Ia Supernovae at<i>z</i>≥ 1: Narrowing Constraints on the Early Behavior of Dark Energy,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,16,1756.0,-1,1.1734294743420464,,-0.0964080174558477,0.4279536072341262,1.2526799608245067,1.2526799608245067,1.2526799608245067,1.2526799608245067,0.4279536072341262,-0.3138739143555622,1.566553875180069,3.040348775785179,-1.497249467298939,-0.2843797145483293,1.3911527742046632,0.0,1.2987496739662612,-1.298749673966261,-0.2843797145483293,16.0,8.125,4.361169938001853,1.0,0.0,3.0,61,4.0,0.0836497046085893,0.5081967213114754,0.0,0.0,0.0256340865580879,0.0811957528375438,1.0,217,field_year,5,4,0,2.833213344056216,0.05467941460691323,0.5091409475132691,1,1,1,0.5091409475132691,,-0.0964080174558477,0.5091409475132691,0.5091409475132691
gamma_ray_bursts_and_supernovae::https://openalex.org/W2154748230,Three‐Year<i>Wilkinson Microwave Anisotropy Probe</i>(<i>WMAP</i>) Observations: Implications for Cosmology,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,61104838,0,16,6651.0,-1,0.4176555375902439,,-0.1860574647389314,0.6978572832710832,2.2872730010422964,2.2872730010422964,2.2872730010422964,2.2872730010422964,0.6978572832710832,0.3286822168859042,1.958590784156392,4.188814824766864,-0.9476972877800928,-0.2843797145483293,-0.7843482057490647,0.0,1.7827508752023604,-0.7843482057490647,-0.2843797145483293,16.0,9.125,4.414727175828119,1.0,0.0,3.0,68,10.0,0.2292845795365712,0.5882352941176471,0.0,0.0,0.0663078194395171,-0.0175187576339207,1.0238095238095235,217,field_year,5,4,1,2.833213344056216,0.09976696994224935,0.5339099665814823,1,1,1,0.5339099665814823,,-0.1860574647389314,0.5339099665814823,0.5339099665814823
gamma_ray_bursts_and_supernovae::https://openalex.org/W2177224780,Constraints on Type Ib/c Supernovae and Gamma‐Ray Burst Progenitors,gamma_ray_bursts_and_supernovae,2007,Astronomy and Astrophysics,63403493,0,28,122.0,-1,-0.3264950148295119,,0.1134915480888796,0.7485747985059956,1.1987172936527577,1.1987172936527577,1.1987172936527577,1.1987172936527577,0.7485747985059956,0.4917926329759385,0.7069246606768189,1.789489197980758,0.8363019176369784,-0.2843797145483293,-0.7344302317122142,0.0,-0.0374210941722091,1.2987496739662612,-0.2843797145483293,28.0,23.5,8.774915304437862,1.0,0.0,3.0,20,5.0,0.1985152433438726,0.2,0.0,0.0,0.1134150420875403,-0.0253310305123776,1.0,217,field_year,5,4,0,3.367295829986474,-0.08172196282799338,0.41792805189699234,1,1,1,0.41792805189699234,,0.1134915480888796,0.41792805189699234,0.41792805189699234
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1960692735,Mitochondrial gene expression and increased oxidative metabolism: role in increased lifespan of fat‐specific insulin receptor knock‐out mice,genetics_aging_and_longevity_in_model_organisms,2007,Aging,56945429,0,11,141.0,-1,-0.7331065000083011,,-0.2265265800363483,0.147827796343621,0.0,0.0,0.0,0.0,0.147827796343621,-0.7680230434190967,0.7680230434190967,0.902206485059852,0.7835003753897739,0.0417892978164539,-1.6448536269514726,-1.0675705238781417,0.0417892978164539,0.3853204664075676,-0.125661346855074,11.0,8.09090909090909,3.754945822234865,2.0,0.1652892561983472,2.0,5,2.0,0.5004024235361879,0.2,0.0,0.0,0.1479677150098128,-0.0393518518518518,1.0,79,field_year,5,2,0,2.4849066497880004,-0.16839835703903538,0.36897975230980934,1,1,0,0.36897975230980934,,-0.2265265800363483,0.36897975230980934,0.36897975230980934
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1967874462,Oxidative stress and aberrant signaling in aging and cognitive decline,genetics_aging_and_longevity_in_model_organisms,2007,Epidemiology,56928400,0,9,479.0,-1,-0.3438857264871688,,-0.7309211279132071,0.7692156477295066,1.7082595645305745,1.7082595645305745,1.7082595645305745,1.7082595645305745,0.7692156477295066,0.5499141992705605,1.1583453652600135,2.0479307727744573,-1.0144987457841008,-1.1715461713027615,0.647603582924978,-0.2372021093287877,-1.230818366728604,-0.8791677184445701,-1.230818366728604,9.0,5.222222222222222,2.720671473692764,2.0,0.1975308641975308,2.0,5,5.0,1.3321790402061222,1.0,0.0,0.0,0.6253962938536679,0.3962848297213622,1.0,86,field_all_years,4,3,0,2.302585092994046,0.8634826637496227,0.9825044230391193,1,1,0,0.9825044230391193,,-0.7309211279132071,0.9825044230391193,0.9825044230391193
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1969832012,Role of insulin-like signalling in Drosophila lifespan,genetics_aging_and_longevity_in_model_organisms,2007,Aging,56945429,0,29,292.0,-1,0.6020908141457447,,0.1246125068928182,0.7953607234126204,1.4847668705460582,1.4847668705460582,1.4847668705460582,1.4847668705460582,0.7953607234126204,0.6633631335180332,0.8214037370280249,2.040800555325772,-0.9027347916438648,0.2967378382598981,1.0364333894937894,0.2410403938860268,0.2967378382598981,-0.5729675484954635,0.4770404284894434,29.0,17.620689655172413,7.643157834327411,3.0,0.1902497027348393,4.0,10,5.0,1.418483661940657,0.7,0.0,0.0,0.4270668081107991,0.1062770562770562,1.0,79,field_year,5,2,0,3.4011973816621555,0.6693301978368486,0.9105563200314527,1,1,0,0.9105563200314527,,0.1246125068928182,0.9105563200314527,0.9105563200314527
