source_community,target_community,weight
32620934,34765531,4
32620934,34851991,2
32620934,34868766,2
32637044,34765531,1
32637048,32603775,3
32637308,34765531,1
32637309,34765531,1
32637702,37099299,1
32637703,32620672,1
32637703,34765531,18
32637703,34765925,1
32637703,37098907,1
32637960,32534732,1
32637960,34782822,1
32637960,34903346,1
32637962,32517968,1
32637962,32603768,1
32637962,32603775,7
32637962,32619885,3
32637962,32620019,1
32637962,34765531,4
32638092,32620275,1
32638092,34765931,1
32638092,34850814,1
32638092,34851991,1
32638092,34903346,1
32654470,32535128,2
32654470,34800122,1
32654602,32603775,1
32654602,34817677,1
32654605,32551501,1
32654605,32603775,2
32654605,32654466,1
32654605,34782822,2
32654605,34800385,1
32654605,34851991,1
32654862,32517969,1
32654862,32603775,2
32654862,32620275,1
32654862,32671897,1
32654862,34782822,1
32654863,32517968,5
32654863,32517969,3
32654863,32603775,18
32654863,32619885,7
32654863,32620019,3
32654863,32671897,2
32654863,34765531,1
32654863,34782822,3
32654863,34816884,1
32654863,37013362,1
32654863,37099561,1
32654863,39262112,1
32654866,32569584,2
32654866,34817677,1
32654996,32569584,1
32654996,32586084,5
32654996,32603775,3
32654996,32671897,1
32654996,34765531,1
32654996,34851864,1
32654998,32535128,4
32655120,34850812,2
32655120,37030782,1
32655125,34782822,3
32655125,34903346,1
32655128,32602983,1
32655128,34765531,4
32655128,34834700,1
32655128,34851475,1
32655128,37013362,1
32655258,34765531,1
32671500,32552032,1
32671500,32569316,1
32671500,32603775,5
32671500,34765531,3
32671500,34782300,1
32671500,34782822,4
32671500,34799335,1
32671500,34800514,7
32671500,34851991,2
32671631,37013884,1
32671635,32534871,3
32671635,32551501,1
32671635,32552420,1
32671635,32586745,1
32671635,32603771,5
32671635,32620672,1
32671635,34765531,39
32671635,34765925,1
32671635,34817013,1
32671635,34817284,2
32671635,34851991,1
32671635,34868896,1
32671635,37013106,2
32671635,37013888,1
32671635,37030389,1
32671635,37134406,1
32671635,39279011,1
32671635,39347261,1
32671761,32517968,3
32671761,32517969,3
32671761,32552420,1
32671761,32568399,1
32671761,32586745,1
32671761,32603775,3
32671761,32619885,1
32671761,32620672,1
32671761,32654863,1
32671761,32671897,3
32671761,34765531,14
32671761,34782822,12
32671761,34799464,1
32671761,34816887,1
32671761,34833783,1
32671761,34851991,1
32671761,34868766,1
32671762,34850942,1
32671764,32517968,2
32671764,32568399,2
32671764,32569316,1
32671764,32603771,8
32671764,32603775,5
32671764,32671761,1
32671764,34765662,1
32671764,34765931,2
32671764,34782693,1
32671764,34782822,1
32671764,34902819,2
32671893,32517968,2
32671893,32603775,6
32671893,34765531,1
32671893,34782822,1
32671897,32517968,4
32671897,32517969,1
32671897,32534341,1
32671897,32551636,1
32671897,32552420,1
32671897,32568399,1
32671897,32586084,1
32671897,32603771,1
32671897,32603775,11
32671897,32620019,2
32671897,32620672,2
32671897,32620934,2
32671897,32671761,3
32671897,34765531,16
32671897,34782822,4
32671897,34817677,1
32671897,34851991,1
32671897,34886052,2
32671897,39364554,1
32672021,32534606,1
32672021,32534871,2
32672021,32552420,1
32672021,32568797,1
32672021,32586084,1
32672021,32603771,14
32672021,32603775,1
32672021,32637703,1
32672021,32671635,2
32672021,34765531,21
32672021,34765925,1
32672021,34817284,1
32672021,34850814,1
32672021,37150783,2
32672021,39347261,1
32672026,34851991,1
32672156,32671635,3
32672156,34765531,2
34765140,32517969,1
34765140,32534341,1
34765140,32603771,1
34765140,32603775,1
34765140,34782822,3
34765268,32620934,1
34765268,32671635,1
34765268,32672021,1
34765268,34765531,6
34765268,34850814,1
34765268,34851207,1
34765268,34851991,1
34765268,34885532,1
34765277,32603775,7
34765531,32517050,4
34765531,32517316,1
34765531,32517838,2
34765531,32517968,17
34765531,32517969,12
34765531,32534209,11
34765531,32534341,37
34765531,32534474,5
34765531,32534603,1
34765531,32534606,1
34765531,32534739,1
34765531,32534871,2
34765531,32535128,40
34765531,32551501,2
34765531,32551636,8
34765531,32552031,2
34765531,32552032,2
34765531,32552420,17
34765531,32568399,5
34765531,32569316,2
34765531,32585824,3
34765531,32586084,8
34765531,32586479,17
34765531,32586740,16
34765531,32586742,2
34765531,32586745,10
34765531,32586747,20
34765531,32603771,105
34765531,32603775,58
34765531,32619883,21
34765531,32619885,1
34765531,32620019,52
34765531,32620275,18
34765531,32620414,19
34765531,32620672,20
34765531,32620934,5
34765531,32637308,2
34765531,32637703,1
34765531,32654863,2
34765531,32655258,1
34765531,32671635,3
34765531,32671761,19
34765531,32671764,2
34765531,32671897,11
34765531,32672021,5
34765531,34765662,1
34765531,34765931,1
34765531,34782170,1
34765531,34782691,1
34765531,34782822,52
34765531,34782829,1
34765531,34799859,2
34765531,34800120,1
34765531,34800122,9
34765531,34816884,10
34765531,34817677,21
34765531,34833782,1
34765531,34833783,3
34765531,34834700,1
34765531,34850812,11
34765531,34850814,8
34765531,34851475,6
34765531,34851598,12
34765531,34851991,130
34765531,34868766,10
34765531,34885532,3
34765531,34886052,9
34765531,34903344,2
34765531,34903346,2
34765531,34919724,5
34765531,37013106,9
34765531,37082660,6
34765531,37082663,6
34765531,37098907,13
34765531,37099299,5
34765531,37116325,3
34765531,37134142,1
34765531,37150654,2
34765531,39279011,4
34765531,39330881,1
34765531,39347261,1
34765531,39416037,15
34765662,32517969,2
34765662,32534341,2
34765662,32568399,2
34765662,32568662,1
34765662,32603775,1
34765662,34765531,1
34765662,34765931,1
34765662,34816884,1
34765662,34851991,1
34765662,39261322,1
34765667,32586084,1
34765667,39364554,1
34765799,32620275,1
34765799,34817284,1
34765799,34885790,1
34765799,34902823,1
34765799,34903346,1
34765925,32620806,1
34765925,34765531,10
34765925,34903346,1
34765925,37013106,1
34765931,32517968,1
34765931,32552420,1
34765931,32602990,1
34765931,32603768,1
34765931,32603775,6
34765931,32620275,1
34765931,32671764,1
34765931,34765531,2
34765931,34800120,1
34765931,34851991,2
34765931,34868766,1
34782170,34765531,5
34782170,34851991,6
34782174,32586088,1
34782691,32517969,1
34782691,34765531,1
34782693,32517968,1
34782693,32517969,1
34782693,32568399,2
34782693,32603775,5
34782693,34782822,5
34782693,34816884,7
34782693,34834312,1
34782693,34851991,3
34782693,34903346,1
34782693,37150783,1
34782695,34765531,4
34782695,34782822,3
34782695,34850814,1
34782822,32517968,35
34782822,32517969,7
34782822,32534209,2
34782822,32534341,1
34782822,32552420,3
34782822,32568399,5
34782822,32568406,1
34782822,32569316,1
34782822,32603771,2
34782822,32603775,74
34782822,32619883,1
34782822,32620019,7
34782822,32620414,1
34782822,32620672,20
34782822,32620804,2
34782822,32654863,3
34782822,32671761,16
34782822,32671897,34
34782822,34765531,99
34782822,34782693,1
34782822,34816891,1
34782822,34817677,1
34782822,34833782,1
34782822,34833783,2
34782822,34851598,1
34782822,34851991,6
34782822,34885532,1
34782822,34886052,1
34782822,34903346,3
34782822,37013884,1
34782822,37098907,1
34782822,37116194,1
34782822,39330881,1
34782829,32568797,1
34782829,32603768,1
34783092,32620019,2
34783092,34765531,9
34783349,32552416,1
34783349,32620275,2
34799335,32552420,1
34799335,32603771,1
34799335,34765531,4
34799464,32534871,1
34799464,32603771,1
34799464,32671635,1
34799464,32671761,1
34799464,34765531,9
34799464,34885532,1
34799464,37116325,1
34799468,32671635,1
34799468,34765531,4
34799468,34850812,3
34799468,34851991,1
34799468,34885532,1
34799468,37013106,1
34799728,32535128,4
34799728,32585956,1
34799728,32586479,1
34799728,34765531,3
34799728,34799859,1
34799728,34800122,5
34799728,34834444,1
34799859,32603775,3
34799859,34765531,3
34799859,34799728,1
34799859,34833789,1
34800120,32517968,10
34800120,32552420,1
34800120,32568399,2
34800120,32569316,2
34800120,32603775,5
34800120,32620275,1
34800120,32620804,1
34800120,34850814,1
34800120,34851991,3
34800120,37013884,1
34800122,32517050,1
34800122,32517838,1
34800122,32534474,5
34800122,32535128,13
34800122,32568401,1
34800122,34765531,1
34800122,34851475,1
34800122,37082663,2
34800514,32552032,1
34800514,32552420,1
34800514,32568924,1
34800514,32586088,3
34800514,32586216,1
34800514,32603771,1
34800514,32603775,11
34800514,32619885,1
34800514,32620275,2
34800514,32671500,2
34800514,34782822,1
34800514,34816884,4
34800514,37082532,1
34816494,34765531,3
34816494,34782822,2
34816494,34851991,5
34816497,34765531,1
34816623,32569316,2
34816623,32620275,2
34816623,34765268,1
34816623,34765531,2
34816623,34816884,2
34816623,34850814,2
34816623,34851206,1
34816623,34851991,4
34816626,32620934,1
34816629,32517969,1
34816629,32551369,1
34816629,32603771,1
34816629,32603775,1
34816629,32655128,1
34816884,32517968,3
34816884,32534209,1
34816884,32534341,1
34816884,32534871,1
34816884,32535255,14
34816884,32568399,2
34816884,32568924,1
34816884,32586479,1
34816884,32586740,2
34816884,32603771,5
34816884,32603775,40
34816884,32620275,12
34816884,32620804,3
34816884,32654862,1
34816884,32655128,1
34816884,32671635,5
34816884,34765531,58
34816884,34765662,1
34816884,34782822,1
34816884,34850812,1
34816884,34850814,1
34816884,34851991,2
34816884,34902826,1
34816884,34903346,1
34816884,37013888,2
34816889,32517968,1
34816889,32517969,2
34816889,32552420,1
34816889,34782822,2
34816889,37116194,1
34816891,32586084,1
34816891,37150783,1
34817283,34765531,1
34817284,32671635,1
34817284,37013106,1
34817677,32534603,1
34817677,32568399,2
34817677,32586084,12
34817677,32603775,1
34817677,32620275,1
34817677,32671897,1
34817677,34765531,4
34817677,34850814,1
34833656,32517968,3
34833782,32551636,1
34833782,32552420,1
34833782,32603771,2
34833782,34765531,3
34833782,34851991,1
34833783,32620672,1
34833783,32671635,1
34833783,34765531,1
34833783,34850812,3
34833783,34919725,1
34833783,37013106,2
34833789,32517838,1
34833789,32535128,1
34833789,32586745,1
34833789,34765531,1
34834307,32620275,1
34834307,34850814,1
34834307,34885532,1
34834312,32568399,3
34834312,32586084,3
34834312,32603775,6
34834444,32535128,6
34834444,32603771,1
34834444,34765531,4
34834444,34800122,1
34834444,37099689,1
34834700,32517703,1
34834700,32603771,5
