scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,crispr,-1,BurtIP,1,RGPM_mahalanobis_debug,1817,0.07780720140738309
domain,crispr,-1,BurtIP,1,RGPM_expansion_component,1817,0.003708476791191441
domain,crispr,-1,BurtIP,1,RGPM_bridging_component,1817,0.07449118120658942
domain,crispr,-1,BurtIP,1,RGPM_reconfiguration_component,1817,0.037977649917023994
domain,crispr,-1,BurtIP,1,RGPM_consolidation_component,1817,-0.03978552268614429
domain,crispr,-1,BurtIP,1,community_reach_z,1817,-0.04121537848799248
domain,crispr,-1,BurtIP,1,field_entropy_z,1817,0.007449375278644531
domain,crispr,-1,BurtIP,1,cross_community_adoption_z,1817,0.06469374463234175
domain,crispr,-1,BurtIP,1,path_shortening_z,1817,0.10447135208240237
domain,crispr,-1,BurtIP,1,modularity_shock_z,1817,0.20224587936597765
domain,crispr,-1,BurtIP,1,partition_change_z,1817,-0.030219568936468846
domain,crispr,-1,BurtIP,1,boundary_mixing_z,1817,0.026728095214253685
domain,crispr,-1,BurtIP,1,post_perturbation_concentration_z,1817,-0.07389853804469496
domain,crispr,-1,BurtIP,1,hub_formation_z,1817,-0.014614428072843607
domain,crispr,-1,PDE,1,RGPM,1817,0.0929349698602299
domain,crispr,-1,PDE,1,RGPM_v3_balanced,1817,0.0929349698602299
domain,crispr,-1,PDE,1,RGPM_mahalanobis_debug,1817,0.06778775179166142
domain,crispr,-1,PDE,1,RGPM_expansion_component,1817,0.13670889486259943
domain,crispr,-1,PDE,1,RGPM_bridging_component,1817,0.1729563809296456
domain,crispr,-1,PDE,1,RGPM_reconfiguration_component,1817,0.06396993046314187
domain,crispr,-1,PDE,1,RGPM_consolidation_component,1817,-0.09406738772593526
domain,crispr,-1,PDE,1,community_reach_z,1817,0.12216234707006425
domain,crispr,-1,PDE,1,field_entropy_z,1817,0.1532545932269284
domain,crispr,-1,PDE,1,cross_community_adoption_z,1817,0.16021109632153774
domain,crispr,-1,PDE,1,path_shortening_z,1817,0.2760898351951229
domain,crispr,-1,PDE,1,modularity_shock_z,1817,0.07798483280118237
domain,crispr,-1,PDE,1,partition_change_z,1817,0.249703311310482
domain,crispr,-1,PDE,1,boundary_mixing_z,1817,-0.15222642663614178
domain,crispr,-1,PDE,1,post_perturbation_concentration_z,1817,-0.12544744747180853
domain,crispr,-1,PDE,1,hub_formation_z,1817,0.0047730118813146035
domain,graphene_2d_materials,-1,B,1,RGPM,998,0.03565089393409456
domain,graphene_2d_materials,-1,B,1,RGPM_v3_balanced,998,0.03565089393409456
domain,graphene_2d_materials,-1,B,1,RGPM_mahalanobis_debug,998,0.07436278414001701
domain,graphene_2d_materials,-1,B,1,RGPM_expansion_component,998,-0.049157118567650836
domain,graphene_2d_materials,-1,B,1,RGPM_bridging_component,998,-0.005925200320681788
domain,graphene_2d_materials,-1,B,1,RGPM_reconfiguration_component,998,0.08422300825153055
domain,graphene_2d_materials,-1,B,1,RGPM_consolidation_component,998,0.02776938231102481
domain,graphene_2d_materials,-1,B,1,community_reach_z,998,-0.06517760978347119
domain,graphene_2d_materials,-1,B,1,field_entropy_z,998,-0.022128929699701573
domain,graphene_2d_materials,-1,B,1,cross_community_adoption_z,998,0.0028202677317986716
domain,graphene_2d_materials,-1,B,1,path_shortening_z,998,0.11220594477761105
domain,graphene_2d_materials,-1,B,1,modularity_shock_z,998,0.15341749647214892
domain,graphene_2d_materials,-1,B,1,partition_change_z,998,-0.02594986757298815
domain,graphene_2d_materials,-1,B,1,boundary_mixing_z,998,0.07250761209495848
domain,graphene_2d_materials,-1,B,1,post_perturbation_concentration_z,998,0.0027353047900252133
domain,graphene_2d_materials,-1,B,1,hub_formation_z,998,-0.030470495550249492
domain,graphene_2d_materials,-1,RS,1,RGPM,998,0.14557084593890654
domain,graphene_2d_materials,-1,RS,1,RGPM_v3_balanced,998,0.14557084593890654
domain,graphene_2d_materials,-1,RS,1,RGPM_mahalanobis_debug,998,0.09521458793658456
domain,graphene_2d_materials,-1,RS,1,RGPM_expansion_component,998,0.23380057356481326
domain,graphene_2d_materials,-1,RS,1,RGPM_bridging_component,998,0.18491839807800178
domain,graphene_2d_materials,-1,RS,1,RGPM_reconfiguration_component,998,0.13182523108779728
domain,graphene_2d_materials,-1,RS,1,RGPM_consolidation_component,998,-0.13098956429027367
domain,graphene_2d_materials,-1,RS,1,community_reach_z,998,0.2043480285885012
domain,graphene_2d_materials,-1,RS,1,field_entropy_z,998,0.19859890114732706
domain,graphene_2d_materials,-1,RS,1,cross_community_adoption_z,998,0.16408795537525095
domain,graphene_2d_materials,-1,RS,1,path_shortening_z,998,0.3804017937411957
domain,graphene_2d_materials,-1,RS,1,modularity_shock_z,998,0.0962783608879564
domain,graphene_2d_materials,-1,RS,1,partition_change_z,998,0.21696810698031502
domain,graphene_2d_materials,-1,RS,1,boundary_mixing_z,998,-0.1463603412873531
