source_community,target_community,weight
21291852,19026997,6
21291853,18992804,23
21291853,19009840,2
21291853,19026997,1
21291853,21343989,1
21291853,23488465,3
21292115,18992804,7
21292115,19026997,1
21292115,23488465,3
21308489,18992804,2
21309021,18992804,8
21309021,18992938,1
21309021,19026997,9
21309151,19009578,1
21309151,19027259,1
21309151,23557105,1
21309407,18992804,9
21325914,18992804,3
21325914,19026997,1
21325914,19043637,1
21326311,18992804,2
21326311,19026997,1
21326311,19146467,3
21326699,18992804,3
21326699,19026997,2
21326699,19061184,1
21326699,19146467,1
21326699,23488465,1
21326699,23539942,1
21342818,18992804,12
21342818,19026997,2
21343210,19026997,11
21343989,18991892,1
21343989,18992678,1
21343989,18992804,1
21359979,18992804,1
21359979,19026997,1
21360371,18992804,19
21360371,19026997,2
21360634,18992804,1
21360634,19026997,2
21361023,18992678,1
21361023,19026997,2
21361027,18992804,2
21361027,19026997,4
21361027,19147258,2
21361159,18992804,2
21361159,19146467,1
21377658,18992804,1
21394817,18992804,1
21394817,19026997,1
21394825,18992804,4
21394825,19026997,7
21394825,21394817,1
23488336,18992146,1
23488336,18992678,1
23488336,18992804,1
23488337,18992804,1
23488465,18991892,10
23488465,18992146,4
23488465,18992678,17
23488465,18992804,89
23488465,19009840,9
23488465,19026215,1
23488465,19026997,78
23488465,19043637,2
23488465,19061184,3
23488465,19077560,1
23488465,19146336,1
23488465,19146467,1
23488465,19147258,2
23488465,21274432,10
23488465,21291852,2
23488465,21309407,1
23488465,21326311,1
23488465,23591170,3
23505229,18992146,1
23505229,18992678,1
23505229,18992804,3
23522781,18992678,2
23522781,18992804,2
23522781,23488465,1
23523310,18992804,8
23523310,19026997,2
23539420,18992678,1
23539420,19112930,1
23539942,18992804,4
23539942,19026997,4
23539942,19027263,1
23539942,19043637,1
23540206,18991892,1
23540206,18992804,4
23540206,19026997,1
23556584,18992804,1
23556584,21308489,1
23557105,18992804,9
23557105,19009308,2
23557105,19026604,2
23557105,19026997,9
23557105,19027259,20
23557105,19027263,1
23557105,19043637,1
23557105,19112537,1
23557105,23591034,4
23557371,18992804,2
23557371,19026997,2
23557371,19027259,1
23574011,18992804,4
23574011,19026997,4
23574011,19130095,1
23574011,21275085,1
23574796,18992804,1
23574796,19026997,1
23574796,19130095,2
23574796,23574011,1
23591033,18992804,4
23591033,19026997,7
23591033,19077560,1
23591033,19147258,1
23591033,23625231,3
23591034,18992015,1
23591034,18992804,15
23591034,19009308,2
23591034,19026997,26
23591034,19027259,9
23591034,19027263,2
23591034,19043637,1
23591034,23557105,3
23591170,18991892,2
23591170,18992678,1
23591170,18992804,83
23591170,19026208,1
23591170,19026997,8
23591170,19043637,2
23591170,19044160,1
23591170,19061184,2
23591170,21275090,1
23591170,21291852,1
23591170,21291853,1
23591170,21309407,1
23591170,23488465,3
23625231,18992804,5
23625231,19026997,11
23625231,19043637,2
25736428,19061184,1
25822225,18992804,2
25822225,19026997,1
25822225,19027259,2
