community,label,x,y,domain,topic_id
19112930,Nanoplatforms for cancer theranostics,-0.3961428715983022,0.918188883227112,graphene_2d_materials,https://openalex.org/T10782
19113067,Crystallography and molecular interactions,-0.3978460134217373,0.9174522056240482,graphene_2d_materials,https://openalex.org/T10798
19129047,Energetic Materials and Combustion,-0.3995477853077946,0.9167123688789393,graphene_2d_materials,https://openalex.org/T10806
19129173,Hydrogen Storage and Materials,-0.4012481813966169,0.9159693755393288,graphene_2d_materials,https://openalex.org/T10811
19129305,Acoustic Wave Phenomena Research,-0.4029471958330847,0.9152232281636288,graphene_2d_materials,https://openalex.org/T10822
19129703,Advanced Electron Microscopy Techniques and Applications,-0.4046448227668347,0.9144739293211136,graphene_2d_materials,https://openalex.org/T10857
19130095,Multiferroics and related materials,-0.4063410563522825,0.9137214815919078,graphene_2d_materials,https://openalex.org/T10886
19146336,Molecular Junctions and Nanostructures,-0.4080358907486414,0.9129658875669796,graphene_2d_materials,https://openalex.org/T10913
19146340,Smart Grid Security and Resilience,-0.4097293201199425,0.9122071498481306,graphene_2d_materials,https://openalex.org/T10917
19146466,Magnetic Properties and Synthesis of Ferrites,-0.4114213386350543,0.9114452710479878,graphene_2d_materials,https://openalex.org/T10922
19146467,Force Microscopy Techniques and Applications,-0.4131119404677044,0.910680253789994,graphene_2d_materials,https://openalex.org/T10923
19146603,Phase Change Materials Research,-0.4148011197964983,0.9099121007083988,graphene_2d_materials,https://openalex.org/T10938
19147122,Radioactive element chemistry and processing,-0.4164888708049394,0.9091408144482496,graphene_2d_materials,https://openalex.org/T10973
19147258,Advanced Fiber Laser Technologies,-0.4181751876814497,0.9083663976653829,graphene_2d_materials,https://openalex.org/T10988
21241023,Dark Matter and Cosmic Phenomena,-0.4198600646193888,0.9075888530264146,graphene_2d_materials,https://openalex.org/T11090
21241024,Extraction and Separation Processes,-0.4215434958170764,0.9068081832087304,graphene_2d_materials,https://openalex.org/T11091
21257275,Transition Metal Oxide Nanomaterials,-0.4232254754778074,0.9060243909004788,graphene_2d_materials,https://openalex.org/T11128
21257791,Acoustic Wave Resonator Technologies,-0.424905997809878,0.9052374788005588,graphene_2d_materials,https://openalex.org/T11160
21257929,Spectroscopy and Quantum Chemical Studies,-0.4265850570266008,0.904447449618612,graphene_2d_materials,https://openalex.org/T11177
21258184,3D Printing in Biomedical Research,-0.4282626473463268,0.9036543060750144,graphene_2d_materials,https://openalex.org/T11190
21274432,Electromagnetic wave absorption materials,-0.4299387629924646,0.9028580509008652,graphene_2d_materials,https://openalex.org/T11224
21274559,Innovative Energy Harvesting Technologies,-0.431613398193502,0.902058686837978,graphene_2d_materials,https://openalex.org/T11230
21274690,Luminescence and Fluorescent Materials,-0.4332865471830232,0.9012562166388722,graphene_2d_materials,https://openalex.org/T11240
21274823,Evolutionary Game Theory and Cooperation,-0.4349582041997305,0.9004506430667621,graphene_2d_materials,https://openalex.org/T11252
21275085,Nanowire Synthesis and Applications,-0.4366283634874636,0.8996419688955487,graphene_2d_materials,https://openalex.org/T11272
21275090,Thermal properties of materials,-0.4382970192952191,0.8988301969098091,graphene_2d_materials,https://openalex.org/T11277
21275091,Calcium Carbonate Crystallization and Inhibition,-0.4399641658771716,0.8980153299047876,graphene_2d_materials,https://openalex.org/T11278
21275220,Polyoxometalates: Synthesis and Applications,-0.4416297974926918,0.8971973706863858,graphene_2d_materials,https://openalex.org/T11286
