w_B,w_RS,w_DeltaQ0,w_Uzzi,w_RTD,w_BurtIP,w_PDE,cv_spearman,cv_spearman_delta_vs_equal
0.10210767,0.02734368,0.28945339,0.03515816,0.08927721,0.31587953,0.14078037,0.15303170209044598,-0.028495912715055638
0.13287264,0.00458894,0.07367142,0.03427406,0.36061808,0.0550385,0.33893636,0.21654468995191012,0.035017075146408505
0.27906804,0.14222124,0.09832525,0.05245478,0.0407881,0.00999404,0.37714854,0.16865502390543258,-0.012872590900069036
0.13098399,0.25638014,0.07456704,0.0277944,0.11471805,0.08388274,0.31167363,0.18123387896279744,-0.00029373584270417363
0.11760748,0.22632656,0.21783021,0.08574711,0.13629303,0.09755784,0.11863776,0.20963277414369377,0.02810515933819216
0.29478968,0.08793284,0.11230844,0.05966486,0.17857626,0.11149163,0.1552363,0.15642284635555423,-0.025104768449947384
0.05861598,0.25291617,0.122322,0.46309245,0.01805888,0.03846516,0.04652936,0.20194024611751943,0.020412631312017815
0.0530741,0.01453754,0.1184207,0.31358261,0.09025199,0.00846341,0.40166965,0.22419958778192864,0.042671972976427025
0.0715954,0.05645584,0.26146366,0.10393601,0.307131,0.19001111,0.009407,0.2123896382163778,0.030862023410876183
0.25009989,0.04349018,0.07812013,0.18513004,0.32059719,0.09565528,0.02690728,0.1743230958519881,-0.007204518953513511
0.03378334,0.03953252,0.20212925,0.22637278,0.03418959,0.26277434,0.20121819,0.16432845813768598,-0.01719915666781563
0.02340494,0.00324354,0.20096218,0.2011165,0.11178941,0.01190096,0.44758248,0.2427951062004187,0.06126749139491708
0.20886131,0.0885828,0.1806962,0.30736231,0.03603849,0.1524223,0.02603659,0.12748713298398104,-0.054040481821520575
0.39551554,0.02243118,0.13921591,0.10796147,0.01439494,0.22877617,0.09170479,0.0738889428336463,-0.10763867197185531
0.08397498,0.13625352,0.21352711,0.03602497,0.45637883,0.03998899,0.0338516,0.26448954700673605,0.08296193220123443
0.36922809,0.25342115,0.00876353,0.02202079,0.23168344,0.10260729,0.01227571,0.13458603186763232,-0.04694158293786929
0.11755755,0.0924533,0.02422858,0.35243712,0.23976675,0.09389652,0.07966018,0.18502412662826406,0.003496511822762449
0.49952824,0.02490756,0.03904516,0.08814144,0.02649672,0.23271556,0.08916531,0.04726906883405958,-0.13425854597144204
0.12939053,0.05818175,0.13189833,0.6418308,0.00633026,0.00820937,0.02415896,0.14280662399024102,-0.03872099081526059
0.00553059,0.14060629,0.21820187,0.16547967,0.02643357,0.37449984,0.06924817,0.14185727658012903,-0.03967033822537258
0.32919057,0.09369711,0.03872405,0.22738443,0.00853328,0.03283755,0.26963301,0.12516709643580384,-0.05636051836969777
0.00952262,0.00978134,0.54289401,0.05960213,0.08584875,0.27690663,0.01544451,0.17029638129321,-0.011231233512291605
0.05485844,0.38630338,0.01537852,0.03622542,0.13827528,0.07903708,0.28992188,0.1787613095761527,-0.0027663052293489254
0.09063626,0.071739,0.27899487,0.21921236,0.25715773,0.05418463,0.02807514,0.24023049103063548,0.05870287622513387
0.04810779,0.1387292,0.15016087,0.12282218,0.30895882,0.18490272,0.04631842,0.21531180704416747,0.033784192238665856
0.18423186,0.15402805,0.05554149,0.07337238,0.1757069,0.17467531,0.182444,0.16042059638731143,-0.021107018418190182
0.10774318,0.03425843,0.04338355,0.43586628,0.05634584,0.02575406,0.29664866,0.17785336881323552,-0.0036742459922660953
0.18738735,0.05728198,0.08571331,0.04925324,0.37714439,0.01495644,0.22826329,0.22002864973837183,0.038501034932870215
0.01195005,0.11283394,0.32732218,0.24603907,0.08584574,0.14815527,0.06785375,0.20125770358515285,0.01973008877965124
0.05729574,0.0288028,0.5885691,0.03499125,0.06070412,0.16227747,0.06735952,0.17533304956649126,-0.006194565239010352
0.00148342,0.00899216,0.13675285,0.04492739,0.11174745,0.52411935,0.17197739,0.11328218318463579,-0.06824543162086583
0.32027228,0.07875448,0.29990477,0.02027377,0.02635765,0.2531454,0.00129166,0.10776587397978171,-0.0737617408257199
0.34089486,0.16331921,0.06599315,0.09005504,0.1317635,0.05291868,0.15505556,0.14807621561926723,-0.03345139918623438
0.38438804,0.11944217,0.00611982,0.34190492,0.02570417,0.09405352,0.02838736,0.06419599462800185,-0.11733162017749976
0.29501152,0.04348854,0.24145289,0.03255017,0.0141245,0.23093899,0.1424334,0.11630381371555877,-0.06522380108994284
0.000476,0.09835855,0.21665014,0.05336066,0.2715815,0.14120946,0.21836369,0.23718118567489666,0.05565357086939504
0.11624049,0.00638819,0.00895559,0.27471289,0.53126818,0.03398832,0.02844634,0.21460196100455242,0.03307434619905081
0.19590116,0.02123048,0.10890754,0.06812246,0.18664006,0.36246611,0.05673219,0.1055604099560504,-0.07596720484945121
0.32639825,0.01145124,0.08835512,0.03792831,0.3128118,0.11760255,0.10545273,0.15634567615130077,-0.025181938654200847
0.06968969,0.54245903,0.08340767,0.13435391,0.06844016,0.01512659,0.08652294,0.1980727484181953,0.01654513361269369
0.03892941,0.14522205,0.03044475,0.59432187,0.10449395,0.03095248,0.05563549,0.20334385363630533,0.02181623883080372
0.23209221,0.16858057,0.00194584,0.04017947,0.0548938,0.04528519,0.45702292,0.14970438015574605,-0.03182323464975556
0.09690189,0.03097963,0.21964896,0.13714751,0.26888025,0.11757245,0.1288693,0.22409394384247758,0.042566329036975964
0.0380965,0.17916522,0.05483508,0.18895297,0.35729905,0.10031425,0.08133694,0.2179018266020066,0.03637421179650499
0.06897366,0.06883549,0.35601204,0.0697642,0.02003683,0.05860159,0.35777619,0.2196102786998693,0.03808266389436768
0.06992431,0.03704591,0.18000129,0.1140044,0.34874187,0.02635579,0.22392644,0.2617210619720612,0.08019344716655957
0.09717051,0.07089287,0.15944482,0.14993651,0.05334563,0.19973807,0.2694716,0.17161785311272168,-0.009909761692779934
0.03838936,0.05291346,0.15528466,0.12599137,0.15272978,0.32961299,0.14507837,0.15933899178003513,-0.02218862302546648
0.09673129,0.15547249,0.31388348,0.05755498,0.13348174,0.21714891,0.02572711,0.18284062057463202,0.0013130057691304042
0.39398674,0.01870681,0.19943014,0.09975013,0.13427345,0.09804914,0.0558036,0.12304901209417392,-0.058478602711327696
0.29070486,0.17765271,0.08011737,0.0239411,0.15116148,0.24230766,0.03411482,0.11530857093962857,-0.06621904386587305
0.41467649,0.21540171,0.1111272,0.03197182,0.07804521,0.13865425,0.01012333,0.10492423514695853,-0.07660337965854308
0.0093116,0.05787206,0.31875345,0.0272433,0.20716739,0.24241938,0.13723282,0.20607037640247092,0.024542761596969304
0.03561762,0.2071117,0.34100449,0.06778473,0.0444316,0.16861696,0.13543291,0.2022881986755002,0.0207605838699986
0.04792547,0.01390205,0.2688147,0.30475975,0.07166469,0.28863717,0.00429618,0.1419352032246935,-0.03959241158080812
0.03753192,0.03836243,0.27161229,0.08224563,0.05796269,0.43125911,0.08102593,0.12898635867062008,-0.05254125613488153
0.03152988,0.05882517,0.05370984,0.11202125,0.31753734,0.0688807,0.35749582,0.21977196984867425,0.03824435504317264
0.02374447,0.02703494,0.14398896,0.00174246,0.00493778,0.79282996,0.00572144,0.047695842986421814,-0.1338317718190798
0.07513551,0.18774475,0.05835036,0.10814011,0.03465755,0.28853113,0.24744059,0.13972435263909722,-0.0418032621664044
0.06597156,0.25709715,0.18016948,0.00744766,0.08662243,0.20042377,0.20226795,0.18806063430186915,0.006533019496367531
0.25405262,0.04704152,0.37476963,0.07699553,0.20540137,0.04170946,2.987e-05,0.1872510302669868,0.005723415461485193
0.04618688,0.13255622,0.01454599,0.23212316,0.03227844,0.5396973,0.00261201,0.05544026203730104,-0.12608735276820057
0.26386581,0.05071006,0.14961309,0.05269847,0.05276744,0.28483482,0.14551031,0.10467986564539701,-0.0768477491601046
0.1130033,0.10808113,0.08863198,0.33081325,0.19588419,0.11964322,0.04394294,0.18722430648871688,0.005696691683215266
0.22586701,0.01218757,0.01848256,0.04751002,0.00974025,0.29042614,0.39578644,0.10239989922293953,-0.07912771558256208
0.18365174,0.01310294,0.17061909,0.28944959,0.14125452,0.09881312,0.10310899,0.17390510599357753,-0.007622508811924084
0.01232516,0.24219834,0.160185,0.01543069,0.0580525,0.43637271,0.07543561,0.136899852933264,-0.044627761872237603
0.19289261,0.19136128,0.29851615,0.06967003,0.05751815,0.04420982,0.14583196,0.19982694788307348,0.018299333077571867
0.19385901,0.521379,0.00539076,0.0594006,0.09059169,0.01053291,0.11884603,0.16080594995459258,-0.02072166485090904
0.11969614,0.11517297,0.02977764,0.19464692,0.08191868,0.06546578,0.39332186,0.16860266101921076,-0.012924953786290855
0.30662967,0.13936299,0.24544072,0.11610304,0.0494509,0.1319701,0.01104258,0.13386303133310928,-0.04766458347239233
0.18992847,0.01229651,0.35219443,0.10012565,0.16909163,0.09617246,0.08019085,0.18742625279952152,0.005898637994019906
0.00080707,0.25866625,0.0298902,0.0908293,0.14359076,0.36473299,0.11148343,0.14516660090818412,-0.036361013897317496
0.10532581,0.18106084,0.07230748,0.08661157,0.3299071,0.00609303,0.21869418,0.22776498583437607,0.04623737102887446
0.38789842,0.07482776,0.01648348,0.10212514,0.11216127,0.10287009,0.20363383,0.11031751829661664,-0.07121009650888498
0.02027581,0.44465132,0.21039619,0.02240462,0.12964568,0.14849669,0.02412969,0.21125188130117695,0.029724266495675333
0.06737201,0.2281705,0.00504398,0.13077369,0.2628213,0.20986334,0.09595517,0.17225116510864227,-0.00927644969685934
0.07955253,0.25283347,0.38674007,0.12747318,0.08389279,0.03967891,0.02982904,0.21790560128439057,0.03637798647888896
0.12692477,0.00484924,0.10412091,0.07033265,0.51237203,0.05342533,0.12797507,0.2350280120008113,0.05350039719530969
0.02389438,0.00914972,0.36287689,0.10162837,0.09372278,0.12533075,0.28339711,0.21662195158280656,0.035094336777304946
0.11498186,0.09671364,0.17938851,0.06957006,0.03164005,0.13283141,0.37487448,0.18650060808798896,0.004972993282487348
0.14943354,0.07015601,0.30378711,0.05327278,0.29725536,0.1140417,0.01205349,0.21252455388569247,0.030996939080190855
0.16177771,0.01557967,0.07187333,0.14376805,0.0219914,0.13179981,0.45321002,0.15606028445220832,-0.025467330353293294
0.05739265,0.23360752,0.13794522,0.19795437,0.14279206,0.10000243,0.13030574,0.2103092515917989,0.028781636786297277
0.17146204,0.0406815,0.16946599,0.22731345,0.14611958,0.23571163,0.00924582,0.13282265324805634,-0.048704961557445275
0.16864329,0.15353334,0.21913697,0.23521134,0.14413407,0.06340158,0.01593941,0.19972208517731685,0.018194470371815236
0.05821648,0.04473719,0.1824211,0.27158727,0.14914112,0.00491043,0.28898641,0.24171630787773302,0.0601886930722314
0.09331304,0.18215211,0.00202759,0.39735416,0.24006476,0.03289066,0.05219769,0.19673807432447904,0.015210459518977426
0.33722696,0.03724067,0.14558228,0.11413558,0.1323668,0.09627171,0.13717599,0.13875134796985633,-0.04277626683564528
0.08477063,0.1582883,0.10055421,0.07428105,0.24844282,0.02381525,0.30984775,0.22896270624476453,0.047435091439262916
0.05154485,0.31612092,0.13250759,0.12153516,0.22108042,0.07792715,0.07928391,0.2260550206138302,0.04452740580832859
0.26645629,0.16404454,0.00818577,0.29155789,0.007354,0.08985582,0.17254568,0.11154229431270651,-0.0699853204927951
0.1344775,0.32265418,0.21563468,0.00533638,0.21003203,0.01323993,0.09862529,0.22963618869000985,0.04810857388450823
0.19807772,0.1040692,0.15066161,0.02084563,0.24660438,0.17239927,0.10734219,0.17901982468156175,-0.002507790123939868
0.13980837,0.30646065,0.08147793,0.19449723,0.00387007,0.05399241,0.21989334,0.16878444252907013,-0.012743172276431486
0.1267833,0.43224796,0.17243092,0.0221613,0.05852126,0.12183393,0.06602133,0.18733534152369472,0.005807726718193101
0.10701864,0.05963641,0.65738421,0.0353219,0.01675481,0.00752551,0.11635852,0.17935197315130452,-0.0021756416541970913
0.16464519,0.10230707,0.02405557,0.09343707,0.17119078,0.04681438,0.39754994,0.17949904210589718,-0.002028572699604436
0.25507846,0.03570842,0.03445032,0.00619701,0.11810785,0.38276945,0.16768849,0.08353249624187258,-0.09799511856362904
0.04277065,0.14489406,0.03079254,0.03529059,0.06109378,0.35877954,0.32637883,0.1345307252240895,-0.04699688958141213
0.23769786,0.06429217,0.36742062,0.13624569,0.00353105,0.11596774,0.07484487,0.15516622202358368,-0.02636139278191793
0.25251425,0.07530524,0.16188736,0.20791556,0.12197256,0.04620512,0.1341999,0.1756399047699406,-0.005887710035561017
0.00693254,0.27512782,0.23939591,0.1013563,0.01004392,0.18446085,0.18268266,0.19886987012271204,0.017342255317210425
0.15754178,0.04785215,0.17841481,0.2535651,0.07564389,0.17414623,0.11283605,0.15241874742085967,-0.02910886738464194
0.21446572,0.05801323,0.04853222,0.07646171,0.25628829,0.07398771,0.27225112,0.18483574210367296,0.0033081272981713428
0.15084086,0.27594269,0.23883638,0.17553123,0.0408482,0.04432654,0.0736741,0.20337564665027097,0.021848031844769356
0.18930986,0.13859922,0.17322638,0.06300072,0.02190698,0.4082033,0.00575354,0.08889873518829411,-0.0926288796172075
0.28269446,0.13784888,0.28550909,0.03246216,0.11622062,0.09365751,0.05160728,0.16840760691556747,-0.013120007889934143
0.02305804,0.02151869,0.13583046,0.41436718,0.29790194,0.0935745,0.01374919,0.24769898067808582,0.06617136587258421
0.07941828,0.21077953,0.0826861,0.06543497,0.04950517,0.45281812,0.05935782,0.1012492920263113,-0.08027832277919031
0.14471065,0.05387778,0.30505722,0.05675038,0.12047998,0.03750905,0.28161494,0.22024100228782315,0.03871338748232153
0.29176345,0.1633879,0.22916018,0.2092702,0.01917292,0.04105262,0.04619273,0.15429323368278164,-0.027234381122719975
0.0362554,0.01082628,0.04082496,0.061504,0.53880696,0.21178846,0.09999394,0.20599923682542165,0.024471622019920036
0.56808228,0.03823342,0.12149966,0.01437019,0.03332195,0.19931027,0.02518222,0.05496705013879601,-0.1265605646667056
0.03957154,0.19057809,0.32819579,0.34226683,0.03951576,0.04314466,0.01672732,0.20592856329490616,0.02440094848940455
0.22297277,0.10327244,0.08791537,0.08314235,0.35499754,0.11505593,0.0326436,0.1890652064082925,0.007537591602790883
0.12693848,0.06928204,0.3885963,0.08199363,0.00365263,0.11222403,0.21731288,0.1851414575932174,0.0036138427877157875
0.78866072,0.02430879,0.00412444,0.12175404,0.00126249,0.0123498,0.04753972,0.02753722912824458,-0.15399038567725704
0.20651131,0.08124222,0.09344346,0.13681005,0.31645087,0.05461754,0.11092456,0.20500604994670116,0.023478435141199544
0.23168118,0.24784853,0.26597525,0.08019528,0.07970007,0.03534346,0.05925623,0.19349796581584555,0.011970351010343938
0.09433746,0.0835016,0.28188415,0.05308364,0.29575946,0.01748763,0.17394605,0.2550130102466803,0.07348539544117871
0.08786606,0.21728087,0.26967263,0.04103881,0.08823846,0.29387145,0.00203171,0.16220378521258602,-0.019323829592915592
0.11365706,0.00704836,0.10222558,0.21130887,0.09767353,0.25617448,0.21191213,0.14014401944928645,-0.041383595356215164
0.05331767,0.0006711,0.07971923,0.00826663,0.17898293,0.1615419,0.51750053,0.18989200013174676,0.008364385326245144
0.02155247,0.02919069,0.13801603,0.36548396,0.13851316,0.00058703,0.30665666,0.2674564227114377,0.0859288079059361
0.32982057,0.0364318,0.04386332,0.28606979,0.08400052,0.12622089,0.0935931,0.0905303713313533,-0.09099724347414831
0.28819548,0.04704686,0.25701459,0.1285094,0.09299037,0.0673443,0.118899,0.16366333706055458,-0.017864277744947032
0.18656385,0.33416706,0.11577972,0.08841112,0.12117523,0.08553929,0.06836373,0.18225912566571192,0.0007315108602103104
0.13334728,0.13586684,0.05958755,0.01489016,0.17113178,0.27986228,0.20531412,0.14975854589652302,-0.0317690689089786
0.02939973,0.02237089,0.12831959,0.36168988,0.17101462,0.02326995,0.26393534,0.25352200927859897,0.07199439447309736
0.0617329,0.08561924,0.0942271,0.16324125,0.28488458,0.04208855,0.26820638,0.23428536984271892,0.0527577550372173
0.27821937,0.08314417,0.00303456,0.06330351,0.1681706,0.00083775,0.40329004,0.16638150224217083,-0.015146112563330788
0.08085798,0.17222794,0.01457779,0.00542993,0.29471511,0.36983968,0.06235157,0.14473667438249543,-0.03679094042300618
0.2679053,0.05110874,0.28714182,0.07703241,0.12009425,0.02038032,0.17633715,0.1911109729466314,0.009583358141129789
0.03083099,0.36326019,0.28357724,0.13329434,0.01123068,0.05863703,0.11916953,0.2171111120012419,0.03558349719574028
0.12862406,0.14909701,0.33331471,0.01482072,0.25440169,0.09296586,0.02677595,0.2208189875577823,0.03929137275228067
0.01898887,0.16323444,0.02608136,0.33648782,0.16311832,0.17732981,0.11475937,0.17413834390023028,-0.0073892709052713335
0.17111636,0.21248987,0.04870307,0.01364311,0.05496906,0.10485315,0.39422538,0.15969165162428378,-0.021835963181217832
0.31919328,0.04424234,0.42135579,0.06839756,0.02414047,0.07836302,0.04430753,0.15142668471392523,-0.030100930091576383
0.0396286,0.09702333,0.18602442,0.42340906,0.0581543,0.12323525,0.07252504,0.19157439871933998,0.01004678391383837
0.01327139,0.00729697,0.00296259,0.65337531,0.15025778,0.06770792,0.10512805,0.17892190535478342,-0.0026057094507181966
0.0310024,0.17962987,0.21024664,0.15341042,0.07320236,0.0930383,0.25947001,0.21481723709600634,0.03328962229050472
0.29397712,0.0034011,0.42568297,0.24950177,0.02536263,0.00196177,0.00011264,0.1577267125965154,-0.023800902208986202
0.02324128,0.13919396,0.19843525,0.26548025,0.04547178,0.0697471,0.25843038,0.21611525052353014,0.03458763571802853
0.26880589,0.272718,0.05242928,0.11844838,0.14424864,0.12491471,0.01843509,0.14375076485452168,-0.037776849950979935
0.61845054,0.0974587,0.12123168,0.0495409,0.00323069,0.00769163,0.10239585,0.07869298403030062,-0.102834630775201
0.19742364,0.06495113,0.00876176,0.25940463,0.15717956,0.19647143,0.11580785,0.11990157884678172,-0.06162603595871989
0.07704021,0.03057361,0.05152024,0.58295737,0.02391949,0.22290301,0.01108607,0.06968272372229597,-0.11184489108320564
0.02781343,0.29703239,0.37255995,0.05064411,0.15438861,0.07364607,0.02391544,0.2352687034829277,0.05374108867742608
0.0285201,0.3096247,0.23616674,0.15679265,0.02352963,0.16076501,0.08460116,0.20029443841573527,0.018766823610233657
0.08148241,0.01129319,0.15292173,0.17027943,0.5281517,0.04729049,0.00858107,0.26005879352469796,0.07853117871919635
0.32180777,0.01290517,0.0995996,0.24279631,0.06497525,0.10518864,0.15272726,0.11189782045324273,-0.06962979435225888
0.24243705,0.32416001,0.02551495,0.08293338,0.13356242,0.16171431,0.02967789,0.13929425518272542,-0.04223335962277619
0.23183304,0.09037671,0.03568862,0.25783835,0.08255065,0.289012,0.01270063,0.07427037429370811,-0.1072572405117935
0.1003234,0.0214346,0.16226827,0.23659859,0.0659142,0.03276967,0.38069127,0.21071806580030739,0.029190450994805772
0.06684276,0.35584711,0.2323694,0.00810984,0.07960671,0.20669489,0.05052929,0.19124436554925317,0.009716750743751557
0.21073733,0.1685326,0.10706694,0.02089757,0.07838858,0.35592049,0.05845649,0.10224717651374662,-0.07928043829175499
0.11425025,0.09880862,0.00133374,0.38854838,0.35151996,0.01666061,0.02887844,0.2057718914187876,0.024244276613285987
0.03351435,0.00355074,0.1707582,0.10562741,0.4035092,0.04008826,0.24295183,0.26830732384927836,0.08677970904377674
0.15455243,0.0676872,0.1239425,0.08360276,0.20456222,0.0418304,0.32382249,0.21034127525605495,0.028813660450553336
0.24112929,0.1633582,0.03415226,0.02735008,0.11880883,0.36522851,0.04997282,0.08843893868735717,-0.09308867611814445
0.1065588,0.05744715,0.14462163,0.18579016,0.21581042,0.25639304,0.03337881,0.16077010237434147,-0.02075751243116014
0.0265963,0.00508314,0.49792961,0.01262478,0.05375106,0.13579176,0.26822335,0.191607877735372,0.010080262929870382
0.44111238,0.11917928,0.19870764,0.11898534,0.00819738,0.0827825,0.03103548,0.1017896581784446,-0.07973795662705702
0.15087811,0.09022464,0.02840032,0.19488587,0.21919088,0.23923236,0.07718782,0.1393448320417553,-0.04218278276374632
0.34971389,0.00333286,0.21793327,0.00346805,0.00166742,0.11276485,0.31111967,0.1367892861216334,-0.044738328683868206
0.00849185,0.00325071,0.11955397,0.49715316,0.13721743,0.15446168,0.0798712,0.1886033560173771,0.007075741211875486
0.16343967,0.18411843,0.0395422,0.29911313,0.01121078,0.20632359,0.09625219,0.10943436122940031,-0.0720932535761013
0.1107731,0.04616724,0.41843403,0.18764704,0.05197873,0.01274653,0.17225334,0.19890118612394436,0.01737357131844275
0.02367655,0.07965557,0.03569179,0.12378861,0.49928363,0.19510201,0.04280183,0.20642352915913442,0.02489591435363281
0.03529943,0.08425134,0.01271424,0.44102448,0.27175533,0.07358119,0.08137399,0.20516275659178934,0.023635141786287728
0.12785758,0.05423625,0.03682628,0.0765935,0.61784118,0.01844279,0.0682024,0.22478017756140584,0.04325256275590422
0.53689789,0.00897548,0.05997959,0.29147176,0.08465497,0.01749483,0.00052549,0.061223937160405376,-0.12030367764509624
0.03670173,0.33070225,0.02446797,0.00354678,0.35432364,0.19803895,0.0522187,0.19134816457460285,0.009820549769101239
0.18439576,0.14131155,0.20450045,0.04511656,0.15331386,0.05490834,0.21645349,0.20694471999463798,0.02541710518913637
0.14594988,0.22853892,0.05580438,0.25569144,0.05201349,0.19332161,0.06868027,0.13328786480956584,-0.04823974999593578
0.02584251,0.08180392,0.0733419,0.00680468,0.10928144,0.00971249,0.69321306,0.22709962300437506,0.04557200819887344
0.08633275,0.22995846,0.14891068,0.30510541,0.02658855,0.04567981,0.15742434,0.20188555977690792,0.020357944971406305
0.19154907,0.24567528,0.17002585,0.06268742,0.04381396,0.11201585,0.17423256,0.17558275242741977,-0.005944862378081839
0.08741878,0.09531801,0.08703719,0.4160748,0.19907567,0.10706984,0.0080057,0.19436302984019665,0.012835415034695041
0.26396327,0.00623903,0.07753763,0.2331398,0.03310026,0.14548633,0.24053368,0.11531391160775466,-0.06621370319774696
0.32262495,0.08273987,0.20004486,0.00544572,0.0352365,0.00872719,0.34518091,0.1751924804285537,-0.00633513437694791
0.0338334,0.18084014,0.18713035,0.08633298,0.01407889,0.38955059,0.10823365,0.13552195148559087,-0.04600566331991074
0.27835388,0.16517869,0.07945971,0.1144098,0.00064689,0.33408365,0.02786737,0.07081854203761867,-0.11070907276788294
0.44269414,0.0033889,0.04784401,0.13886946,0.01819573,0.04864023,0.30036754,0.10012406812309767,-0.08140354668240395
0.1416435,0.05310563,0.44318147,0.08124482,0.25100883,0.02551114,0.00430461,0.20991833406231342,0.028390719256811803
0.02846292,0.0291845,0.19808739,0.05746677,0.24330667,0.08712503,0.35636673,0.23964536791890798,0.05811775311340636
0.00131891,0.02566907,0.00860328,0.66125724,0.02604957,0.0071242,0.26997772,0.1959215396257969,0.014393924820295279
0.10336675,0.00967617,0.00687984,0.2627669,0.19306247,0.10157147,0.32267639,0.1771444172265464,-0.0043831975789552224
0.03823055,0.0244923,0.07275424,0.07464814,0.16244699,0.14307943,0.48434834,0.19198357431558305,0.010455959510081436
0.01132589,0.37469695,0.04689612,0.121432,0.05974321,0.18350412,0.20240172,0.1633561355487024,-0.01817147925679921
0.2296505,0.22307615,0.24398479,0.05234267,0.02321182,0.07999335,0.14774073,0.1781825992600291,-0.0033450155454725072
0.15711195,0.20981555,0.14198795,0.0668483,0.03471255,0.11740836,0.27211533,0.17603368820342055,-0.005493926602081062
0.16892739,0.0604379,0.35645313,0.30786098,0.03690978,0.00894,0.06047081,0.18505807492567206,0.003530460120170442
0.00633869,0.20186835,0.22988869,0.42717566,0.02143689,0.09009607,0.02319565,0.2034107917769184,0.021883176971416785
0.18260351,0.04098627,0.32367696,0.15473865,0.05207536,0.01680641,0.22911284,0.20157088764102932,0.020043272835527703
0.36528816,0.03463089,0.49783489,0.02687915,0.02929425,0.01949578,0.02657688,0.15723196261224437,-0.024295652193257244
0.42137208,0.15600278,0.00993818,0.03410152,0.20983788,0.039108,0.12963954,0.13535913326568894,-0.04616848153981268
0.04977573,0.21825165,0.16130774,0.08319254,0.11546988,0.24744741,0.12455506,0.1803544297878801,-0.0011731850176215086
0.06930321,0.00836052,0.71519268,0.02482242,0.077454,0.08867813,0.01618905,0.17548165170669663,-0.0060459630988049795
0.06632139,0.02835291,0.0178173,0.2778287,0.27584291,0.01942064,0.31441615,0.21061756108461888,0.029089946279117262
0.01423633,0.01485456,0.29567129,0.11476981,0.00139407,0.17711163,0.38196231,0.2021488287807136,0.020621213975211994
0.17888153,0.23680533,0.0732085,0.24751379,0.19180484,0.05500098,0.01678504,0.18933421507356127,0.007806600268059655
0.06755883,0.42051947,0.01453244,0.1360982,0.20611987,0.03819602,0.11697517,0.1956376195468829,0.014110004741381299
0.02125798,0.11344774,0.15593558,0.47273698,0.13409008,0.07372423,0.02880741,0.22698469598115262,0.045457081175651004
0.31085343,0.06809986,0.16294859,0.17603513,0.09271982,0.04407811,0.14526506,0.1559005365544472,-0.025627078251054425
0.00671586,0.25522398,0.10451478,0.14794479,0.27424452,0.05282023,0.15853583,0.24741750737985058,0.06588989257434896
0.04297108,0.02466774,0.5621151,0.16555,0.10790393,0.08787576,0.0089164,0.18210661596642205,0.0005790011609204393
0.06744124,0.20036029,0.07765203,0.15778327,0.14530339,0.00565652,0.34580327,0.22113627892589444,0.03960866412039282
0.24113139,0.01266084,0.25810701,0.25689922,0.02757868,0.18433682,0.01928604,0.11595472388132168,-0.06557289092417994
0.19632944,0.02630728,0.01537827,0.42965529,0.15462488,0.12094631,0.05675855,0.115997138238663,-0.06553047656683861
0.07167804,0.03646188,0.16721923,0.47028878,0.112252,0.0384492,0.10365088,0.21821416709870523,0.03668655229320361
0.01218066,0.00234927,0.23971377,0.04421906,0.18197015,0.02630472,0.49326237,0.2541465987389277,0.07261898393342608
0.53530529,0.1133796,0.19998743,0.03133576,3.195e-05,0.02818436,0.09177561,0.10194433773193579,-0.07958327707356583
0.10960216,0.02755415,0.04174864,0.13189323,0.02416881,0.12910507,0.53592794,0.15576009927429674,-0.025767515531204876
0.09328682,0.25559695,0.09630913,0.34233929,0.04681972,0.04774674,0.11790134,0.19077932314221574,0.009251708336714126
0.07413062,0.08324614,0.07945441,0.28309194,0.17476296,0.2091246,0.09618933,0.167276599417705,-0.014251015387796606
0.30035653,0.10161249,0.00410894,0.01365144,0.13641076,0.3725554,0.07130445,0.07300702426879366,-0.10852059053670796
0.17599326,0.01483744,0.11224693,0.08106939,0.08717399,0.38024621,0.14843278,0.09799361783549514,-0.08353399697000648
0.04837083,0.01233827,0.17550061,0.64510907,0.00836015,0.09618438,0.0141367,0.1405722089979615,-0.04095540580754012
0.00968602,0.20020867,0.11850231,0.05620374,0.43886477,0.10054131,0.07599319,0.242420599338136,0.06089298453263439
0.22984793,0.11291522,0.10949044,0.04074789,0.24067926,0.0373532,0.22896606,0.19911973192887852,0.01759211712337691
0.19827858,0.16476811,0.0598427,0.05302505,0.301148,0.07230744,0.15063012,0.1949758476058769,0.013448232800375298
0.07834632,0.22616478,0.09843091,0.10188976,0.05708424,0.37069631,0.06738768,0.12303779485097198,-0.058489819954529634
0.15142742,0.19074517,0.13553948,0.00532666,0.10770067,0.24020554,0.16905506,0.15889395105932944,-0.022633663746172178
0.15756193,0.02820967,0.0423449,0.47364898,0.00648818,0.04298022,0.24876613,0.14108508487544535,-0.04044252993005626
0.01704506,0.04333329,0.04789171,0.06146889,0.47814022,0.26521448,0.08690634,0.19866071276117397,0.01713309795567236
0.10215292,0.23580533,0.42752689,0.01908025,0.01816132,0.16276066,0.03451264,0.18076354019872723,-0.0007640746067743842
0.30014496,0.1938945,0.09231313,0.04558905,0.25229251,0.10589029,0.00987556,0.16243166300195677,-0.01909595180354484
0.0839554,0.01679852,0.17599612,0.46879078,0.07180064,0.03621088,0.14644766,0.20704242829493785,0.02551481348943624
