community,label,x,y
154,Catalytic Processes in Materials Science,0.0388728268334558,0.015240609211232568
155,Cellular and Composite Structures,-0.0428410541881438,-0.030514379361126012
156,Central European Literary Studies,0.6757229850201206,0.4714169526191212
157,Chalcogenide Semiconductor Thin Films,0.0161681562370954,0.014029033256953712
158,Chemical Synthesis and Characterization,0.020939988122021826,0.011172127333268299
159,Chemical Thermodynamics and Molecular Structure,0.4756780563058834,0.7251193348126885
160,Chemical and Physical Properties in Aqueous Solutions,-0.7065871381327058,-0.09016208752760703
161,Chemical and Physical Properties of Materials,-0.12466011359433897,-0.06985235083920552
162,Chemokine receptors and signaling,0.5216127943020825,0.5098866795562813
163,Child Development and Digital Technology,0.4564875881002695,-0.4938391552623146
164,Child Nutrition and Water Access,-0.6503172214901719,-0.1369588573107703
165,Child and Adolescent Health,0.5145195476369601,-0.5969430305842951
166,Chromosomal and Genetic Variations,-0.8012319254790519,-0.5995864332210441
167,Chronic Lymphocytic Leukemia Research,-0.8440841061238679,-0.03661622542219901
168,Cinema History and Criticism,-0.2063415898298375,0.8811750634852129
169,Citation,-0.6469625084973075,-0.2203558229158272
170,Civil and Structural Engineering Research,-0.7497413447065153,-0.6964535680461535
171,Classical Antiquity Studies,0.6847830905421883,0.4346962165374944
172,Clay minerals and soil interactions,-0.7823006238733928,0.49704193227910065
173,Clinical Laboratory Practices and Quality Control,-0.16884075327568918,-0.8166483538609668
174,Clinical practice guidelines implementation,0.8380410316210418,-0.5722721487804142
175,Coal Combustion and Slurry Processing,-0.15602552398958128,-0.041124976153942075
176,Coal Properties and Utilization,0.03256781655784113,0.09899398034008293
177,Coal and Coke Industries Research,0.5849425972011523,-0.24526880895913306
178,Coal and Its By-products,-0.0018731512941690801,-0.14909863946880147
179,Coastal and Marine Dynamics,0.6476341731651003,0.0041384515832565685
180,Coconut Research and Applications,-0.5592109169219446,0.26581970145714
181,Cold Atom Physics and Bose-Einstein Condensates,-0.597846105002981,0.18336388277300747
182,Collaborative Teaching and Inclusion,-0.041107561958509085,0.835557543853467
183,Combustion and Detonation Processes,-0.549434764105017,-0.779749290101229
184,Comparative International Legal Studies,-0.01979796427322519,-0.8189407365378294
185,Comparative Literary Analysis and Criticism,0.4681405860757505,-0.5613126594304676
186,Comparative constitutional jurisprudence studies,-0.6481770502164149,0.315492685219485
187,Competency Development and Evaluation,0.6203593704586025,0.37050584860823393
188,Competitive and Knowledge Intelligence,0.42733186538290097,-0.5194872934911052
189,Composite Material Mechanics,0.9654469796485466,0.17769722618429729
190,Composite Structure Analysis and Optimization,0.691495406734882,-0.5581805582854908
191,"Computability, Logic, AI Algorithms",0.6379648275204584,0.4609952185623391
192,Computational Fluid Dynamics and Aerodynamics,-0.49678526881096563,0.790693328245527
193,Computational Physics and Python Applications,-0.10209681148800957,0.039681625645145664
194,Concrete and Cement Materials Research,-0.4732008250146968,-0.7972015884141267
195,Conducting polymers and applications,0.00786177990933786,-0.00859748848801276
196,Conferences and Exhibitions Management,0.32480073297540046,-0.7563476767734743
197,"Conservation, Biodiversity, and Resource Management",0.9226088942292856,-0.24528694223649436
198,Constraint Satisfaction and Optimization,-0.07376406483785881,-0.5856214031352843
199,Constructed Wetlands for Wastewater Treatment,0.05039091519573667,0.6027157380159173
200,Consumer Attitudes and Food Labeling,0.20637461658021572,0.75668678197996
201,Consumer Perception and Purchasing Behavior,0.8069925278050689,0.4970361839940941
202,Copper-based nanomaterials and applications,0.04078602836590072,-0.05212408620066718
203,Copyright and Intellectual Property,-0.29039975293161513,0.802889326212283
204,Coral and Marine Ecosystems Studies,0.8062239683417736,-0.09804766222450377
205,Corneal Surgery and Treatments,-0.5569908736578172,-0.46474361981310236
206,Corrosion Behavior and Inhibition,0.026817215950571998,0.020155588555394736
207,Counseling Practices and Supervision,0.6932867978876619,-0.05048555204583353
208,Covalent Organic Framework Applications,0.005242002500779568,-0.05076159967634243
209,Crime Patterns and Interventions,-0.45493586811097547,-0.8998577929712981
210,Cruise Tourism Development and Management,0.6702786224127637,-0.4109078209180835
211,Cryospheric studies and observations,0.9073059386905368,0.41333989966384976
212,Crystal Structures and Properties,0.03860171293511346,0.0941101606689402
213,Crystallization and Solubility Studies,0.07901115611185745,-0.1949875998126737
214,Crystallography and Radiation Phenomena,0.09664257740536399,0.9565566027881187
215,Crystallography and molecular interactions,0.07575518501569264,0.06065476883498977
216,Cuban History and Society,-0.4348355642189192,0.44627151074666344
217,Cultural Differences and Values,0.9589708015905556,0.09792603300546138
218,Cultural Heritage Materials Analysis,0.5920305148712635,0.64037681852263
219,Cultural Industries and Urban Development,0.9193101660069375,-0.3084635983003067
220,Dark Matter and Cosmic Phenomena,-0.42679415123571307,0.2704236021680991
221,Data Mining Algorithms and Applications,-0.8425856720586524,-0.3788611758849686
222,Date Palm Research Studies,-0.5164763462388338,0.2677237846773257
223,"Defense, Military, and Policy Studies",0.3016627688651648,0.743316114164964
224,Dendrimers and Hyperbranched Polymers,0.12400820565895042,-0.1439670327446501
225,Dental Implant Techniques and Outcomes,-0.8484472771149302,-0.5619515984541616
226,Dental materials and restorations,-0.4799900240108298,0.7553957962959243
227,Developmental and Educational Neuropsychology,-0.3640376969191041,-0.5978744795296101
228,Diamond and Carbon-based Materials Research,0.008598367806633563,0.01872698719924969
229,Diatoms and Algae Research,-0.803189715705908,0.3031884267050647
230,Diet and metabolism studies,-0.5159929263403649,0.4181143094214249
231,"Diet, Metabolism, and Disease",0.7556829263368106,0.16415337786284007
232,Digital Communication and Language,-0.9279564077006149,-0.41868795033516926
233,Digital Platforms and Economics,-0.32088516570492776,0.7518986262986663
